GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34015010008,3084,1584,1450,50
34015025002,4511,2652,1748,111
34015050009,3824,1921,1809,94
34035070015,3337,1092,2186,59
34035030003,3469,1640,1758,71
34035010008,3758,1882,1825,51
34035105004,4093,2168,1843,82
34035030005,4000,1264,2663,73
34035050001,2649,1413,1169,67
34035070011,2185,643,1500,42
34035070013,2163,551,1559,53
34021055N11,1673,62,1595,16
34021055E09,2905,578,2246,81
34021055N05,2053,659,1342,52
34021035006,3754,1188,2460,106
34035030008,3169,1389,1731,49
34035065017,3911,1092,2757,62
34035065012,3579,1346,2147,86
34035090008,2730,538,2107,85
34035090005,1545,510,997,38
34035090004,1351,418,895,38
34035040439,3549,345,3141,63
34035030004,4060,2031,1947,82
34035040551,3427,1113,2248,66
34021055W15,3216,109,3059,48
34021055N12,2118,176,1906,36
34023077508,3999,2111,1822,66
34023077207,2728,1257,1438,33
34023110011,2878,1478,1330,70
34023015001,2376,877,1411,88
34023110014,3893,2050,1776,67
34023005005,2285,759,1491,35
34023050010,4153,1359,2696,98
34023125410,3340,1066,2210,64
34023125412,1687,564,1098,25
34023077604,2680,1564,1066,50
34023020014,4774,1842,2828,104
34023050006,2663,854,1766,43
34023025057,2163,916,1197,50
34023075002,3589,1411,2107,71
34023075011,4896,2284,2533,79
34023105025,3566,757,2744,65
34023105016,5187,1373,3746,68
34023120005,3378,1980,1299,99
34023115009,1705,711,959,35
34023095009,1898,1089,778,31
34023115007,1878,991,861,26
34023110007,4356,1766,2532,58
34023125508,3335,1776,1482,77
34023125512,3482,1792,1584,106
34023077608,4382,2099,2206,77
34027135020,4228,2233,1904,91
34027195001,2682,1116,1487,79
34027160017,6124,2997,3030,97
34025155018,5028,2545,2352,131
34025140022,3817,1802,1967,48
34011015001,6968,4134,2714,120
34011005201,870,82,786,2
34011020002,1402,1029,355,18
34011050303,1267,359,878,30
34011070501,1840,490,1282,68
34011070403,1925,398,1466,61
34011070201,1718,362,1324,32
34011070504,1838,334,1441,63
34011070405,3089,970,2032,87
34011065001,4477,2825,1574,78
34011070506,1902,849,1003,50
34011050302,2637,1489,1119,29
34025015007,2600,698,1835,67
34025005001,1412,832,558,22
34025250002,3667,2377,1164,126
34025090005,6802,4124,2537,141
34025090004,5294,2928,2287,79
34025247007,3833,1973,1758,102
34025247009,5651,2447,3089,115
34001010301,3105,147,2916,42
34027025007,4173,1786,2318,69
34001110004,4591,2646,1863,82
34001110002,4287,1982,2210,95
34001110001,5185,2195,2875,115
34001015101,7937,5060,2748,129
34001055008,6352,3273,2927,152
34001ZZZZZZ,0,0,0,0
34001015201,5924,3624,2192,108
34025003009,3983,1927,1986,70
34025155011,3278,1949,1238,91
34025155013,6086,3774,2165,147
34025260009,7321,4862,2313,146
34025260011,5946,3543,2304,99
34027175202,2452,1136,1279,37
34027110006,2344,1182,1137,25
34027082003,4207,2373,1735,99
34027015005,3699,2272,1368,59
34027045103,2667,718,1905,44
34027045102,2141,583,1504,54
34027045203,2093,509,1541,43
34027050004,5302,3751,1497,54
34027050002,3973,2830,1094,49
34027145026,2450,853,1537,60
34027145025,4645,2122,2464,59
