GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34021005004,6742,2120,4494,128
34021055W10,2841,171,2645,25
34021010019,6153,2443,3564,146
34021055N06,2673,254,2378,41
34021055W13,2364,42,2301,21
34021055S02,1142,114,990,38
34021055S03,1930,400,1508,22
34021015022,2228,1184,976,68
34035025015,3568,2016,1498,54
34021015016,2961,1091,1772,98
34021055E04,2553,154,2340,59
34021035002,3913,1356,2454,103
34021005002,6949,2176,4671,102
34021035003,3984,731,3164,89
34021010004,4106,1040,2960,106
34035040211,8141,3366,4682,93
34035100002,3114,1631,1428,55
34035040104,3593,957,2568,68
34035030013,3057,1322,1647,88
34035105001,3753,2081,1576,96
34021065004,9283,1778,7278,227
34021035016,8003,1587,6231,185
34021065010,3452,729,2660,63
34021055E05,2663,536,2088,39
34021015040,2787,1350,1356,81
34021015010,4076,2303,1705,68
34021015046,2780,1645,1076,59
34021015033,3283,1508,1687,88
34021015045,4596,2804,1692,100
34021015037,2526,1158,1294,74
34021015014,3948,1626,2197,125
34021015064,3739,1933,1692,114
34035040544,3116,491,2546,79
34035065005,3521,1335,2112,74
34001080003,4625,2362,2215,48
34001055017,7256,3090,4034,132
34001055007,2650,1693,886,71
34001055002,6154,4218,1832,104
34001115001,3679,2214,1388,77
34001010304,3482,151,3256,75
34029090002,8307,4874,3315,118
34029090040,4107,2772,1252,83
34029090024,6540,3766,2578,196
34029120015,4002,2752,1191,59
34029030053,3024,1981,989,54
34029090034,3270,2227,1002,41
34029020004,4298,2589,1588,121
34029035020,4177,2769,1317,91
34029035015,3081,1834,1184,63
34029070009,5185,2756,2345,84
34029020006,3112,1955,1097,60
34029123002,3615,2138,1397,80
34029120009,3443,2368,1034,41
34029050001,3308,1574,1661,73
34021055E03,1274,219,1018,37
34035055005,3294,1850,1336,108
34035055007,2592,1481,1015,96
34035055003,2223,1167,1001,55
34035070006,2420,517,1853,50
34021060003,3495,1942,1475,78
34021055N02,1433,121,1291,21
34021015006,3830,1509,2228,93
34021015049,4569,2801,1694,74
34021015031,6176,3132,2878,166
34035015003,3570,1494,1993,83
34035010002,3815,1761,1955,99
34035010005,3426,1855,1514,57
34035010006,3349,1767,1486,96
34035030009,2945,1570,1325,50
34009140004,2215,1207,971,37
34009040303,1706,976,700,30
34029080008,2629,1854,727,48
34029060001,5378,3699,1545,134
34029060002,5308,3519,1675,114
34029030034,4012,2385,1540,87
34029035013,3343,1990,1288,65
34021015018,3141,987,2058,96
34021055S08,2317,538,1728,51
34021015027,4879,2665,2102,112
34021005005,5527,1973,3442,112
34035055004,3078,1658,1324,96
34035050017,3472,1505,1889,78
34035040435,2773,502,2216,55
34021010011,4187,1452,2623,112
34021010009,2900,392,2468,40
34029035032,4584,2879,1585,120
34029120014,2862,1808,1007,47
34029130001,4143,2659,1404,80
34029025103,2252,1549,666,37
34035050007,6860,3480,3240,140
34035040523,3373,1237,2067,69
34021015003,3446,2121,1254,71
34021055N01,1793,143,1610,40
34021050010,2672,525,2076,71
34021010006,3062,699,2282,81
34021015009,4196,2203,1879,114
34021030011,3905,1237,2577,91
34035090003,1931,488,1411,32
34035090010,1352,341,983,28
34035090007,2619,1075,1481,63
34039065602,2346,988,1307,51
34039080019,3307,1352,1912,43
34039060205,2037,220,1782,35
34039060303,2203,189,1974,40
34039023811,1824,348,1430,46
34039095015,3108,797,2251,60
34039070303,1852,100,1730,22
34039070501,3361,481,2818,62
34025170015,3144,1449,1578,117
34025260002,4748,3343,1329,76
34017035307,1418,307,1077,34
34025130019,4574,2865,1645,64
34025003008,3184,1329,1775,80
34025250004,3310,2018,1223,69
34025240003,2269,1446,801,22
34025035002,3591,1833,1671,87
34025055001,3279,1553,1612,114
34039075201,3303,1317,1912,74
34019060001,4715,2603,1956,156
34019110005,3944,2317,1475,152
34013025001,3369,1875,1443,51
34013030513,2859,175,2653,31
34013055009,2655,282,2322,51
34013055003,4144,362,3698,84
34013055013,3761,308,3405,48
34013010112,2642,849,1725,68
34013080206,4024,1860,2076,88
34013075001,6835,3387,3347,101
34013095008,3184,257,2867,60
34013100003,2913,1150,1687,76
34013065203,3066,303,2721,42
34013050011,3414,1217,2149,48
34039065403,2422,255,2140,27
34039010302,2717,1616,1024,77
34025155025,3391,1961,1366,64
34025095019,5120,3132,1845,143
34025130016,3395,1973,1402,20
34025265003,3054,1784,1220,50
34025015001,2638,243,2302,93
34025155004,4854,2267,2470,117
34025105003,2881,1563,1243,75
34025082011,3347,1957,1306,84
34025025002,3755,1600,2040,115
34025003013,3299,1781,1446,72
34025100001,3461,1732,1657,72
34025015008,2802,657,2068,77
34029030026,2139,1560,555,24
34041075002,3100,1749,1260,91
34031065004,2995,1720,1184,91
34031040202,4237,526,3649,62
34039020108,1816,210,1589,17
34039100201,3420,1170,2153,97
34039100101,3192,1107,2020,65
34039025003,4035,1274,2662,99
34039025007,3493,1503,1920,70
34039080011,2884,1151,1696,37
34031040408,3215,165,3011,39
34031040502,2615,314,2271,30
34041010002,2784,1618,1076,90
34031040212,1558,260,1272,26
34031010101,3155,1429,1621,105
34031010118,5106,2842,2141,123
34025095027,6335,4145,2058,132
34025170001,3216,1282,1833,101
34025170002,2469,996,1429,44
34019080002,3110,1994,1038,78
34005110002,3570,1597,1884,89
34005080003,5018,2846,2076,96
34005040001,5516,1216,4207,93
34005040009,2067,1037,1000,30
34005040012,2085,852,1185,48
34039085006,4822,1605,3083,134
34039085007,3644,1481,2102,61
34039065204,1490,610,857,23
34025185012,6635,3394,3165,76
34025090010,4606,2867,1683,56
34025047001,2757,1904,824,29
34025125002,2986,1749,1186,51
34025125008,1927,795,1081,51
34029070008,3967,2797,1153,17
