GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
34031055004,1831,1440,1232,108,51,22,36,3,208
34031055002,1286,1061,872,125,16,9,35,0,189
34031035304,2538,1607,893,481,138,46,86,5,714
34041110002,923,737,667,46,13,4,9,0,70
34041065001,1672,1367,1174,92,22,21,23,2,193
34041065002,1222,1026,911,53,15,17,25,0,115
34041095703,756,599,477,63,39,14,11,1,122
34031070101,1565,1227,859,245,52,27,49,1,368
34015020003,1438,1145,1003,54,44,15,18,2,142
34015080001,1146,828,728,22,53,3,16,0,100
34015090006,2160,1720,1331,58,165,20,134,1,389
34015090009,1255,926,741,31,77,6,71,0,185
34015090001,1226,1065,925,29,49,19,40,1,140
34015095002,782,637,595,16,9,4,7,1,42
34015010010,1684,1312,1075,98,77,39,38,0,237
34015010021,2017,1599,1039,98,186,19,264,1,560
34015010001,1389,1144,899,60,116,19,60,0,245
34015090002,1243,1010,870,33,45,6,48,2,140
34015055123,2145,1613,1149,89,309,18,52,0,464
34015070002,1321,945,227,107,585,46,21,3,718
34015030009,4898,4741,3125,540,769,40,306,11,1616
34041010001,1273,1038,914,68,28,14,12,1,124
34041010002,1055,848,728,55,30,12,24,1,120
34041095101,1730,1295,878,194,182,32,24,4,417
34041095201,1682,1235,733,253,225,27,25,1,502
34041095601,1178,948,777,88,66,15,7,3,171
34041095501,1443,1028,675,172,148,18,20,1,353
34031010102,3516,2899,1363,886,200,19,479,3,1536
34031010506,2326,1961,983,669,151,37,178,8,978
34031010504,1567,1219,292,688,186,39,108,0,927
34031010505,1922,1533,553,715,110,38,171,8,980
34031010502,2046,1647,305,973,233,57,216,2,1342
34031010503,1606,1203,316,734,60,47,103,1,887
34031040103,2499,1819,43,823,1014,33,22,8,1776
34031070207,1730,1407,963,185,69,5,185,0,444
34031040610,2516,1925,833,812,119,33,151,4,1092
34031040609,2302,1643,736,703,112,35,107,3,907
34031010404,2182,1650,439,1053,160,39,80,2,1211
34031010405,1337,1019,285,675,65,25,17,0,734
34031010401,2438,1857,452,1292,130,84,39,2,1405
34031040603,2606,2004,88,1630,305,39,21,16,1916
34031055007,1255,1046,798,60,64,123,15,0,248
34031055003,1077,856,754,62,10,14,5,2,102
34011035001,1393,1116,892,96,81,33,25,0,224
34011035002,1372,1111,864,133,70,46,15,0,247
34011005301,931,699,320,237,114,58,17,4,379
34011025003,1375,1100,688,162,185,96,3,4,412
34011005202,1639,1031,47,248,738,52,10,1,984
34027110023,1018,770,551,84,52,10,71,1,219
34027110018,1192,974,817,47,62,6,44,1,157
34027110022,1341,1061,815,74,51,14,94,0,246
34027135012,817,595,369,77,26,4,112,1,226
34015110301,702,581,504,21,29,4,12,2,77
