GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
01031000029,16702,13069,3414,219
01005000011,2143,800,1331,12
01005000009,3346,1369,1970,7
01005000008,946,174,767,5
0100500008A,787,435,348,4
01083001401,3760,1764,1970,26
01013000009,1447,732,710,5
01013000008,1258,885,364,9
01013012.4A,2903,1516,1378,9
010330016-3,3438,436,2980,22
01035000131,2313,1207,1094,12
01035000052,854,798,56,0
01013012.4B,5406,1009,4376,21
010130012.3,7888,4572,3266,50
01013000002,883,812,71,0
01071000012,938,738,193,7
01113000702,2013,618,1390,5
01113000704,1315,610,701,4
01113000701,4530,2447,2052,31
01075001501,3354,2896,441,17
010330009-1,2779,2215,543,21
010330012-1,6485,5204,1216,65
01035000061,461,112,349,0
01035000062,2563,1817,736,10
01035000121,1361,391,964,6
01083001101,5314,2109,3146,59
01001000018,6743,5690,1000,53
01001000011,2036,769,1261,6
01077000104,3238,1436,1716,86
01019000010,4721,4122,571,28
01031000011,4254,3470,741,43
01031000013,2389,1764,616,9
01031000016,5144,3935,1169,40
01031000025,1820,427,1380,13
010330003-1,1637,980,651,6
010330008-1,889,718,165,6
010330013-1,3276,2410,836,30
010330016-7,4867,3302,1514,51
01039000009,4956,3889,1041,26
01031000020,2596,2307,280,9
01077000106,3049,1322,1674,53
01083000601,4533,3841,664,28
01039000018,2574,1730,841,3
01083001301,22613,13616,8541,456
010130014.5,5365,1934,3426,5
01013000018,2944,2226,705,13
01013000015,936,828,106,2
01071000032,956,757,192,7
01085000051,2804,739,2059,6
01031000017,2975,2674,283,18
01013000017,833,350,483,0
01075001701,1275,1200,72,3
01075000301,365,233,132,0
01075002201,300,274,26,0
01075000201,1263,1074,185,4
01035000041,2703,562,2141,0
01035000152,1135,822,301,12
01077000011,7871,6045,1745,81
01077000109,5067,3508,1499,60
01077000009,7766,5933,1758,75
01077000114,7513,4331,3061,121
01077000102,3647,265,3366,16
01077000100,2689,1380,1259,50
01077000015,6414,4295,2060,59
01035000081,1432,1232,188,12
01035000111,3493,2286,1194,13
01035000142,388,88,299,1
01035000101,1187,671,511,5
01035001141,1527,358,1166,3
01035000113,3759,743,3001,15
01073003040,28217,18241,9561,415
01073003110,12804,8528,4065,211
01073003310,1348,1073,260,15
01073003130,12605,8001,4351,253
01073003090,13259,7805,5349,105
01073003250,4288,453,3826,9
01073002120,6989,130,6845,14
01073003140,11470,8652,2749,69
01073003050,19080,8639,10279,162
01073001350,4182,274,3873,35
01073001240,6546,150,6380,16
01073005070,18750,11596,6762,392
01073005130,15438,10185,4957,296
01073005080,18402,11866,6198,338
01073005160,15504,9430,5799,275
01073003160,19692,10357,9067,268
01073002350,11521,2911,8448,162
01073004060,16784,3748,12925,111
01073004110,12567,7352,5064,151
01073005040,21888,16491,5062,335
01073001120,8566,872,7640,54
01073004040,24321,18113,5924,284
01073004230,4811,2510,2240,61
01073003260,4926,4404,490,32
01073003100,15419,14003,1322,94
01073003120,11321,5661,5599,61
01073003170,7969,7222,708,39
01073003200,5739,3665,2033,41
01073002190,6718,153,6538,27
01073002050,10923,246,10640,37
01073001150,8221,2644,5523,54
01073003280,4210,3051,1121,38
01073001160,7079,879,6174,26
01073003020,39158,25169,13679,310
01073003060,20664,4593,15968,103
01073003300,3587,2839,727,21
010330010-2,3744,2822,895,27
01073004070,11617,3629,7924,64
01073001190,7022,225,6761,36
01073001030,16138,1754,14316,68
01073004200,10434,6189,4123,122
01075002101,665,614,47,4
010330001-2,3815,2212,1579,24
010330001-1,6508,4789,1654,65
010330017-4,3859,2297,1532,30
01039000016,6295,5696,572,27
01039000017,2098,1840,241,17
01073003080,18524,10079,8266,179
01073003270,3271,1290,1967,14
01073004080,21730,17307,4227,196
01073004050,23479,17299,5961,219
01073004090,14004,7573,6248,183
01073004015,19775,16111,3470,194
01073002230,8043,2280,5598,165
01073004010,31132,22824,8024,284
01073004210,9278,8306,888,84
01073003070,19771,17536,2059,176
01073002100,6994,169,6795,30
01073002290,5236,125,5103,8
01073002040,12289,378,11872,39
01073002030,7953,208,7717,28
01075000501,1386,1242,129,15
01075000102,5542,4357,1149,36
010330011-2,4016,1704,2290,22
01115000004,26527,22465,3852,210
01115000003,11305,9771,1431,103
01115000018,3435,3056,357,22
01115000005,7181,6239,890,52
01115000015,12239,8539,3595,105
01115000019,12771,10249,2407,115
01115000012,14244,11686,2444,114
01115000010,4789,4214,547,28
01115000024,6510,5188,1258,64
01115000020,5146,4065,1058,23
01075000801,873,780,91,2
01075000402,941,832,104,5
01075000902,2097,1585,501,11
01057000501,3612,3156,434,22
01057001401,2048,1795,241,12
01065000008,1986,943,1030,13
01005000005,30861,15649,15056,156
01073002160,6765,967,5698,100
01073002310,4056,134,3914,8
01073001210,6214,159,6028,27
01073002010,15242,351,14828,63
01073003150,11486,10467,953,66
01073001010,23000,4658,18216,126
01073004160,10628,1826,8762,40
01073001110,11459,2769,8570,120
01073004030,19610,4994,14476,140
01073001060,14232,1681,12479,72
01057000901,4049,3436,572,41
01057001301,1374,1219,150,5
01057001501,849,714,129,6
01021000050,4086,3519,558,9
01115000009,5102,3974,1099,29
01115000007,7856,6600,1170,86
01115000017,33264,25874,7025,365
01115000026,8010,6175,1768,67
01115000025,11496,8403,2988,105
01115000016,5489,4737,705,47
01115000030,6675,5196,1403,76
01041000011,1503,1330,167,6
01065000006,4318,559,3749,10
01065000002,2942,1100,1833,9
01073001020,17509,4391,13001,117
01073004100,13372,6404,6809,159
01095000018,4406,3783,583,40
01073002370,2906,40,2857,9
01073002390,3852,84,3758,10
01073003010,2359,870,1466,23
01073003290,3092,1930,1145,17
01073003320,1020,824,186,10
01073003190,6473,356,6101,16
01073003030,24870,10530,14183,157
01073004170,12520,11028,1406,86
01073001260,5080,405,4651,24
01073004150,10580,7939,2565,76
01073004180,9184,7425,1701,58
01073002200,6172,184,5976,12
01073002060,11760,336,11368,56
01073001330,4097,115,3961,21
01073004130,10231,7681,2484,66
01073001100,9512,259,9223,30
01035000042,1427,461,959,7
01035000043,1426,549,877,0
01073002090,9521,265,9220,36
01073005290,852,29,811,12
01073005210,10708,4310,6106,292
01073002430,2520,583,1884,53
01073002250,5954,107,5818,29
01073001300,7537,126,7378,33
01073001340,3694,115,3562,17
01073005100,17468,9162,7883,423
01073005030,18913,11629,6914,370
01073005050,20600,10080,10054,466
01065000003,840,540,296,4
01065000011,989,728,259,2
01021000260,10960,9306,1596,58
01021000030,4355,3898,439,18
01073004140,8937,4621,4222,94
01073005090,19593,14329,5024,240
01099001302,381,132,249,0
01019000012,14772,11930,2738,104
01019000016,1017,824,189,4
01019000015,2828,2166,646,16
01019000018,3250,2921,305,24
01019000008,6558,5314,1201,43
01019000020,2858,2550,297,11
01099000306,1231,761,462,8
01099000304,4073,1058,2993,22
01099000005,3309,1116,2186,7
01099001301,3495,2932,550,13
01099000001,2029,1482,539,8
01099001405,547,500,42,5
01099000013,1660,1505,149,6
01099000303,7791,4154,3586,51
01025000006,744,128,614,2
01025000011,2033,819,1211,3
01025000020,11809,8158,3612,39
01025000014,4776,1631,3139,6
01073003210,13840,7923,5712,205
01073003015,21779,13742,7751,286
01073005140,19031,13360,5417,254
01073004190,9533,3706,5711,116
01073003180,8247,7621,580,46
01073001370,2863,53,2798,12
01073003240,5652,5097,523,32
01043000171,8433,7535,822,76
01043000010,36344,29975,5950,419
01043000360,3619,3148,422,49
01043000270,5396,4683,671,42
01079002801,4091,3240,821,30
01079003201,672,555,110,7
01079000601,1834,1025,797,12
01079000501,2209,696,1499,14
01115000021,1037,959,77,1
01021000170,7344,6204,1081,59
01115000031,7997,6180,1743,74
01015000004,33471,26297,6907,267
01015000014,3177,2742,412,23
01015000005,16718,12715,3779,224
01015000015,34870,9712,24895,263
01015000022,28667,16712,11594,361
01015000009,12310,9657,2589,64
01015000016,1853,1549,289,15
01073002150,6823,157,6647,19
01073001050,12100,1021,11029,50
01073005240,8446,4462,3783,201
01073001180,7327,339,6950,38
01073001230,6347,416,5893,38
01073001070,14174,3850,9980,344
01073004250,3030,2739,276,15
01073001090,12524,1372,11086,66
01043000142,2043,1789,240,14
01043000032,4952,4240,672,40
01043000250,1943,1620,311,12
01115000014,2249,2015,223,11
01043000202,2611,2283,315,13
01043000120,6488,5590,847,51
01073004120,12397,6639,5616,142
01073005220,7957,5715,2114,128
01073005120,13826,8225,5326,275
01073001250,7050,1631,5386,33
01073001270,6123,225,5875,23
01073004240,4072,2012,1980,80
01073005150,13161,7175,5645,341
01073004220,7019,1433,5477,109
01073002130,15074,4491,10201,382
01073005280,4484,2240,2130,114
01073002180,9259,2319,6742,198
01115000023,4553,4010,505,38
01021000200,7565,6404,1130,31
01019000009,1920,1495,418,7
01019000001,1956,1557,387,12
01023000013,7519,5140,2335,44
01023000023,1267,541,726,0
01023000048,613,572,40,1
01023000046,1173,878,290,5
01023000001,2099,627,1467,5
01023000004,825,271,553,1
01023000003,547,135,412,0
01023000039,2278,1423,849,6
01023000042,268,217,49,2
01023000041,435,375,58,2
01023000049,2125,531,1589,5
01021000120,3967,3551,393,23
01021000220,3479,2886,579,14
01073002140,6814,468,6334,12
01073002110,7704,141,7540,23
01073002340,4745,418,4304,23
01073005010,23430,6699,16433,298
01073002210,6213,1209,4982,22
01073002240,5336,273,5049,14
01073002300,4471,232,4216,23
01073002170,6385,162,6195,28
01073004020,28399,21693,6411,295
01073000000,18616,9750,8507,359
01073005170,13937,7119,6477,341
01073002020,14861,4576,10005,280
01073002220,8497,1598,6637,262
01073001080,7708,142,7541,25
01117000020,29204,20892,7957,355
01117000029,27120,16185,10486,449
01117000016,10977,8482,2303,192
01117000024,27834,18983,8393,458
01117000008,10130,7435,2581,114
01117000007,16588,13352,3057,179
01117000018,25878,19179,6261,438
01117000034,20224,12324,7669,231
01117000035,22307,13354,8683,270
01117000041,4576,3964,585,27
01117000039,8666,7467,1159,40
01117000037,14147,10843,3171,133
01117000005,5446,3646,1784,16
01015000012,11864,9556,2210,98
01015000002,13198,10938,2151,109
01127000001,14939,11769,3048,122
01127000004,4162,2494,1640,28
01127000007,6653,4924,1659,70
01015000017,8823,7380,1379,64
01015000018,4243,3730,489,24
01015000007,5553,4760,750,43
01015000006,5493,4675,771,47
01015000010,3306,2762,510,34
01015000019,22348,15059,7068,221
01073003230,5566,2832,2714,20
01067000007,4243,2494,1716,33
01127000008,4350,1924,2399,27
01127000023,2491,2105,371,15
01127000011,2576,2187,376,13
01127000019,1446,1257,181,8
01127000022,6613,5083,1472,58
01015000020,9665,7527,2061,77
01015000013,8347,5854,2415,78
01015000021,4293,3624,625,44
01015000001,28107,16169,11422,516
01019000017,2798,2456,326,16
01073005020,21577,14701,6480,396
01073005260,4246,2977,1200,69
01073001220,5686,338,5329,19
01073005180,10234,6873,3114,247
01131001001,3305,2191,1101,13
01131003002,159,116,42,1
01131004006,1460,1035,423,2
01131002007,983,692,290,1
01131002002,381,107,274,0
01021000070,5350,4563,761,26
01021000020,4099,2507,1574,18
01117000038,4627,4165,430,32
01117000036,5831,4772,1006,53
01117000027,18486,12984,5264,238
01019000019,1982,1753,218,11
01021000090,6265,5184,1051,30
01079002901,3821,3228,572,21
01003000025,15875,12710,2990,175
01003000024,14044,11455,2439,150
01003000009,6103,4932,1101,70
01003000018,7400,6506,810,84
01003000047,21964,16119,5644,201
01003000048,19100,14929,3979,192
01003000033,11708,9318,2291,99
01003000034,3116,2608,471,37
01003000004,3231,2354,853,24
01003000015,19943,15074,4698,171
01003000002,862,237,622,3
01003000005,2719,222,2489,8
01123000901,1099,905,188,6
01123000902,6096,5088,951,57
01027000601,1228,1119,100,9
01027000102,1221,1060,155,6
01099000601,787,194,591,2
01099000301,4096,3114,970,12
01099001404,816,657,156,3
01105000001,5528,1340,4166,22
01105000004,5425,1369,4030,26
01105000007,1969,1457,507,5
01105000002,6621,1081,5524,16
01025000001,4598,821,3772,5
01079000301,2134,461,1670,3
01025000010,10596,7279,3275,42
01125000021,18894,12382,6317,195
01125000030,10338,4532,5680,126
01125000009,3569,3071,469,29
01125000015,21767,15042,6424,301
01125000049,9329,7397,1854,78
01125000014,7263,6044,1148,71
01125000045,13926,2974,10784,168
01125000046,16062,4001,11946,115
01125000007,3443,2671,743,29
01125000011,10600,8505,2029,66
01125000002,1222,1086,133,3
01125000001,222,205,15,2
01025000021,1175,852,321,2
01025000022,3157,2328,821,8
01025000002,992,330,661,1
01125000044,23517,8266,15039,212
01125000040,12603,5312,7082,209
01125000041,11423,4732,6549,142
01125000043,6274,4333,1898,43
01125000050,7624,6019,1535,70
01125000052,16736,9201,7409,126
01125000047,29996,15629,14135,232
01125000017,12972,10051,2789,132
01125000038,6342,620,5666,56
01125000028,7212,3189,3831,192
01125000026,16579,4672,11684,223
01125000018,1807,1560,238,9
01099000302,1931,1256,664,11
01081000001,6920,6226,657,37
01081000008,1781,877,883,21
01081000006,25808,17497,8034,277
01081000003,16913,4972,11809,132
01081000009,9217,3335,5752,130
01081000010,30976,14512,15900,564
01081000014,47354,28971,17417,966
01081000007,10434,7205,3080,149
01081000005,18935,11688,7038,209
01081000023,21866,16026,5662,178
01081000022,33833,22770,10753,310
01081000013,23787,12991,10150,646
01081000012,29555,14246,14572,737
01081000002,9398,1096,8264,38
01025000007,12342,8162,4132,48
01025000003,6991,3251,3703,37
01003000046,10723,8540,2060,123
01003000035,36208,22274,13399,535
01003000007,23455,17142,5973,340
01003000020,31483,21445,9541,497
01003000039,19290,14653,4461,176
01003000040,2795,2089,678,28
01003000028,18587,14695,3739,153
01003000006,5151,3655,1453,43
01003000045,19778,15290,4184,304
01003000042,32024,20991,10607,426
01109000034,149,36,113,0
01109000021,5628,1777,3798,53
01073001290,3258,118,3127,13
01073002420,3652,853,2735,64
01073002360,3653,745,2895,13
01053000190,1468,1394,69,5
01109000033,697,554,141,2
01109000019,3944,600,3329,15
01109000032,671,490,181,0
01129000006,2536,2216,313,7
01129000007,2600,1930,658,12
01133000001,6924,5936,938,50
01133000010,1969,1740,217,12
01023000007,1527,121,1401,5
01023000012,872,120,749,3
01023000006,1765,403,1358,4
01079001701,4494,3829,624,41
01079003101,350,268,74,8
01079002401,1446,1193,239,14
01053000030,16066,9632,6326,108
01053000300,1886,1469,413,4
01053000320,6297,2374,3900,23
01001000014,4437,1952,2471,14
01047009512,8626,4707,3867,52
01047000901,7601,3860,3710,31
01047000801,4834,1946,2879,9
01047000302,10138,5938,4160,40
01047001001,4735,3106,1617,12
01047000501,9937,586,9335,16
01047001201,1649,518,1130,1
01047001401,482,147,335,0
01047000101,1995,1160,825,10
01047000502,1789,279,1497,13
01107001800,778,599,178,1
01107001300,1428,1258,162,8
01001000012,4352,2391,1928,33
01107001500,7753,4354,3370,29
01107004200,5969,3294,2652,23
01131005003,920,123,797,0
01131006002,4187,1898,2270,19
01131005001,874,17,856,1
01131006005,958,321,633,4
01127000033,3501,2978,502,21
01127000034,1475,1200,268,7
01127000005,5107,3876,1202,29
01127000002,12556,10593,1850,113
01131006001,1290,416,872,2
01131004003,1583,285,1294,4
01091000301,5287,3149,2119,19
01091000407,2534,1362,1162,10
01091000405,1727,523,1200,4
01091000502,3122,2165,944,13
01097000029,14669,3461,11120,88
01099001403,588,356,229,3
01097000056,15087,2044,12919,124
01097000037,8460,1209,7202,49
01097000032,7574,130,7413,31
01097000030,5436,94,5324,18
01097000068,12166,6785,5243,138
01097000005,5069,3740,1292,37
01097000023,18369,11140,7074,155
01097000013,11192,9167,1950,75
01097000024,10205,5495,4647,63
01097000041,5174,130,5041,3
01097000058,6636,5519,1067,50
01097000027,6559,756,5759,44
01097000045,13922,6877,6681,364
01097000044,12682,5603,6852,227
01097000020,12893,7251,5511,131
01097000019,3716,341,3350,25
01003000001,990,737,252,1
01003000049,28049,20830,6832,387
01003000010,9406,6586,2738,82
01043000100,4441,4047,367,27
01043000181,7941,6890,1001,50
01043000172,6245,5558,635,52
01089000081,14272,10437,3677,158
01089000026,15839,9942,5532,365
01089000017,19217,9449,9367,401
01089000046,8340,2727,5468,145
01089000054,18233,7763,10001,469
01089000021,21755,14040,7306,409
01089000009,6145,2541,3462,142
01089000029,3346,2324,960,62
01089000068,12358,9943,2302,113
01089000004,17913,10503,7066,344
01089000075,12819,9772,2849,198
01089000061,23887,16739,6703,445
01089000011,23463,16668,6405,390
01089000069,10944,6161,4529,254
01089000027,21514,3424,17870,220
01089000050,13590,1907,11507,176
01037000710,3284,2380,879,25
01037001205,4496,4138,331,27
01037000420,1244,903,333,8
01037000302,3672,1818,1842,12
01037000401,5654,1537,4089,28
01131003003,1354,283,1065,6
01087000410,5086,2223,2827,36
01087000409,2599,1355,1229,15
01087000102,1499,651,845,3
01087000203,2205,603,1594,8
01087000105,2031,46,1971,14
01087000312,7647,285,7311,51
01087000413,823,26,797,0
01087000306,1803,296,1505,2
01091000511,1433,835,589,9
01091000501,1613,452,1158,3
01091000305,4552,2069,2465,18
01073005035,4544,2537,1917,90
01097000002,10966,7822,3102,42
01097000001,4512,3862,635,15
01097000073,13283,11225,1949,109
01097000077,6466,5263,1141,62
01097000078,7184,5902,1220,62
01097000014,6465,4486,1933,46
01097000063,5967,1056,4887,24
01097000046,7338,5162,2100,76
01097000051,20622,14188,6242,192
01097000066,24877,17119,7512,246
01119000003,4141,1318,2808,15
01097000048,5215,772,4405,38
01097000011,21946,17182,4597,167
01043000112,5368,4740,594,34
01043000022,3795,3364,404,27
01097000017,10810,8568,2100,142
01097000012,20904,17266,3474,164
01097000067,26486,15096,11107,283
01097000070,10650,2298,8287,65
01097000031,6216,143,6029,44
01097000026,7934,159,7746,29
01097000086,13368,9987,3247,134
01097000009,9375,7010,2298,67
01079003601,3399,2878,470,51
01073002410,4995,61,4918,16
01073002270,5397,103,5271,23
01073001170,6689,119,6544,26
01097000006,10670,9420,1207,43
01097000047,12086,3066,8843,177
01097000074,17840,13213,4463,164
01097000081,9341,7064,2194,83
01097000069,13636,8483,5000,153
01037001513,1523,1342,174,7
01023000010,1739,134,1600,5
01119006012,1613,642,968,3
01043000031,6790,5717,1015,58
01061000007,8055,6738,1261,56
01061000006,3695,3102,570,23
01061000008,1969,1768,193,8
01061000010,10705,8561,2069,75
01061000005,7769,5921,1796,52
01097000054,10292,3623,6512,157
01061000003,7511,6781,688,42
01055002001,3319,2838,465,16
01091000201,11726,8287,3373,66
01003000019,1573,1420,147,6
01003000021,964,909,53,2
01003000031,11612,9802,1725,85
01003000038,14106,9891,4091,124
01093000008,6182,5321,807,54
01097000033,7574,184,7357,33
01097000016,13331,2260,11006,65
01079003301,6242,5249,935,58
01079001101,1172,938,224,10
01079001201,2040,1544,486,10
01043000340,3039,2634,376,29
01043000021,6703,5748,889,66
01091000408,4189,945,3234,10
01091000101,4903,1383,3495,25
01091000102,5964,1263,4680,21
01007000001,9964,8818,1044,102
01007000060,4878,3786,1063,29
01009000010,2592,2359,219,14
01009000008,2596,2218,364,14
01009000024,3072,2743,315,14
01117000006,15906,12744,2992,170
01117000010,23063,17225,5569,269
01117000028,9113,7655,1370,88
01117000017,16856,11043,5564,249
01117000042,7782,5661,2006,115
01117000012,5079,3810,1215,54
01117000030,10375,5560,4663,152
01117000015,18811,11733,6768,310
01117000009,16983,12582,4108,293
01117000033,7959,3818,4031,110
01117000025,5877,2256,3552,69
01117000021,45870,31795,13406,669
01117000022,15368,11508,3681,179
01117000031,2198,1866,304,28
01117000026,22194,15276,6615,303
01073002280,5579,108,5455,16
01073003220,6644,6041,560,43
01091000508,2030,975,1051,4
01091000507,917,257,657,3
01009000014,9173,8461,674,38
01009000021,3071,2678,377,16
01009000022,13578,10846,2623,109
01009000023,4542,3963,532,47
01009000017,8737,7932,756,49
01009000019,6433,5610,768,55
01009000020,2733,2424,280,29
01009000006,6391,5810,544,37
01093000017,1890,1566,317,7
01093000018,3666,3147,499,20
01093000020,9011,7578,1374,59
01093000001,9635,8103,1458,74
01093000015,7923,6606,1265,52
01073002080,9118,1790,7051,277
01073002320,5899,1647,4148,104
01117000023,17408,12142,5074,192
01009000012,5031,4439,561,31
01127000025,1267,1155,108,4
01127000026,1000,812,183,5
01009000004,15216,13634,1475,107
01009000002,7420,6591,778,51
01087000211,7736,334,7362,40
01087000101,5958,281,5645,32
01121000014,13904,9671,4165,68
01121000005,15658,2796,12819,43
01121000006,3706,861,2833,12
01121000002,15609,11144,4324,141
01121000004,21427,13544,7748,135
01121000008,8014,6744,1233,37
01121000010,25220,15224,9872,124
01121000015,8591,5916,2621,54
01047009521,4586,1225,3348,13
01097000055,8110,3565,4440,105
01101000301,19801,12052,7468,281
01119000802,983,246,730,7
01101000303,21132,13436,7419,277
01101000511,8383,5366,2958,59
01101000404,8018,746,7203,69
01101000302,12598,6716,5709,173
01127000032,3920,3312,581,27
01119001201,1101,187,908,6
01007000004,5122,1793,3311,18
01097000022,18029,14365,3476,188
01097000079,10962,7652,3228,82
01097000062,9050,5855,3082,113
01121000009,32206,19257,12757,192
01101000505,17390,2766,14527,97
01101000509,18248,11186,6897,165
01101000209,1787,1172,601,14
01101000101,19973,11601,8033,339
01101000202,15732,382,15300,50
01101000411,864,469,389,6
01059000002,15798,10045,5601,152
01059000010,2810,2192,597,21
01059000016,1461,976,466,19
01059000009,4472,3671,771,30
01059000019,3402,2902,479,21
01127000020,427,361,62,4
01127000031,3179,2768,389,22
01131003001,2527,456,2063,8
01117000032,10561,6558,3859,144
01117000043,13464,10354,2816,294
01117000003,1910,1455,446,9
01125000012,14376,12193,2045,138
01125000013,5069,4318,709,42
01009000016,6776,5800,935,41
01127000006,1414,1121,279,14
01127000013,6718,5101,1569,48
01133000005,7519,6636,839,44
01133000009,2977,2659,304,14
01073002260,5384,96,5260,28
01127000042,2030,1514,492,24
01127000036,1407,1191,202,14
01127000010,1560,1325,227,8
01127000017,7339,6345,941,53
