GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
2404701-001,6053,4663,2720,144,1614,120,94,5,1943
2400301-018,4257,3504,1816,295,1159,80,192,6,1688
2400301-009,2737,2189,1640,128,242,36,137,7,549
2403103-002,3304,2448,1812,226,157,40,189,3,636
2403103-001,3892,2942,2269,229,185,53,171,3,673
2403113-006,3356,2625,1716,214,529,44,122,6,909
2403105-023,8319,6199,817,684,3562,98,1209,14,5382
2403105-018,2398,1934,987,277,293,52,330,8,947
2403113-036,5871,4437,718,2342,528,171,837,16,3719
2403113-025,6694,5085,914,2184,1295,146,660,8,4171
2403113-034,3224,2330,1535,340,215,49,217,7,795
2403107-002,2588,1880,1717,61,28,9,52,3,163
2403107-026,6617,5980,4019,577,419,28,854,5,1961
2403109-031,5470,4760,2378,440,831,71,1050,16,2382
2403111-000,2352,1914,1484,188,132,28,84,2,430
2403112-001,3241,2490,1787,328,179,72,129,7,703
2403105-011,3730,2994,789,621,1073,75,484,5,2205
2403105-008,4314,3388,900,617,1302,59,595,5,2488
2400303-019,2706,2107,1877,52,51,50,50,5,230
2400302-021,4297,3400,2309,191,497,59,339,3,1091
2400302-009,3938,3024,1243,340,1043,84,364,4,1781
2400302-016,2162,1781,1254,195,190,36,116,11,527
2400303-005,4598,3603,2614,168,558,71,176,6,989
2400306-010,2311,2066,1531,148,265,29,90,5,535
2400306-026,3751,3254,2730,119,199,52,123,5,524
2400306-003,2965,2309,516,812,893,59,73,1,1793
2404701-002,1098,906,789,12,80,11,10,1,117
2404702-001,824,569,242,5,286,16,18,0,327
2404706-003,2319,1947,1788,36,51,21,43,1,159
2404704-004,2036,1651,1297,53,240,41,22,1,354
2404706-002,1782,1398,1255,55,47,18,32,0,143
2404104-001,4075,3265,2828,89,239,65,23,7,437
2400307-019,1887,1438,1234,63,37,43,51,0,204
2400307-005,5300,4175,3346,480,131,105,101,4,829
2400303-011,2717,2220,2053,24,22,47,39,2,167
2400303-018,3605,2808,2303,126,192,68,114,2,505
2400303-010,2957,2297,2062,83,51,48,39,4,235
2400306-017,2839,2495,1632,345,413,35,92,6,863
2400306-006,3071,1982,352,823,749,44,61,8,1630
2401305-006,670,601,554,14,18,7,9,1,47
2401311-001,3702,2953,2702,52,82,66,31,2,251
2401309-001,4957,3978,3627,84,100,58,61,3,351
2401306-002,6622,5192,4686,142,135,109,91,12,506
2401302-002,2219,1758,1657,32,15,23,23,0,101
2401307-002,4955,3918,3190,351,169,93,101,7,728
2401309-002,2551,2069,1898,58,28,35,26,7,171
2400512-001,4054,3049,1835,778,266,137,82,4,1214
2400512-003,5598,4318,2870,723,441,134,196,3,1448
2400501-007,3364,2594,1015,114,1090,42,353,6,1579
2401509-002,2333,1803,1660,38,33,40,18,4,143
2400306-024,2115,1752,1209,79,395,12,46,0,543
2400306-023,2036,1606,1393,88,70,15,34,3,213
2401305-004,11042,8643,6888,318,797,116,483,8,1755
2401305-003,3642,2777,2432,54,96,58,120,2,345
2401314-002,7586,6006,5328,223,164,112,143,3,678
2401314-003,1299,1018,901,27,22,22,35,0,117
2401306-001,8004,6207,5697,147,167,75,88,2,510
2404706-001,3976,3474,3237,51,66,27,76,0,237
2401910-001,272,243,229,5,4,6,1,0,14
2401503-001,7023,5357,3608,367,1094,112,203,12,1749
2401508-001,3973,3165,2896,55,38,99,34,4,269
2401916-001,516,402,375,7,13,4,6,2,27
2401907-004,938,759,382,14,347,7,10,1,377
2401918-001,55,52,46,0,2,2,0,1,6
2401906-001,423,361,332,20,3,9,0,1,29
2403504-002,7338,5977,5148,239,320,110,144,10,829
2404101-005,4050,3306,2673,224,292,68,58,2,633
2404101-003,4680,3489,2146,462,718,53,124,8,1343
2403504-003,5608,4387,3942,121,137,64,111,3,445
2403504-001,3599,2777,2494,71,91,49,52,4,283
2400301-020,3073,2530,1035,256,894,53,332,7,1495
2400307-021,3122,2511,2083,87,259,50,36,3,428
2400307-009,4753,3554,2060,680,650,130,56,6,1494
2404702-004,766,657,282,41,320,8,9,0,375
2404703-002,2353,1976,1803,60,50,22,34,1,173
2404703-001,4188,3474,3151,96,96,54,62,1,323
2403505-001,2484,1985,1644,127,140,27,36,2,341
2403504-006,2901,2356,2166,48,35,38,56,2,190
2400301-014,2975,2319,1527,288,374,61,89,6,792
2404304-001,3062,2431,2299,34,22,43,28,4,132
2404306-001,2683,2194,1994,61,32,51,35,0,200
2404306-002,3799,2858,2516,117,104,55,48,0,342
2404319-001,2568,1968,1828,28,33,46,21,3,140
2404308-001,2486,1962,1801,44,30,48,21,1,161
2404325-001,1592,1161,442,108,564,41,18,3,719
2404320-001,2112,1739,1651,28,20,21,14,0,88
2400306-008,2393,2000,1478,253,186,43,37,1,522
2400303-008,4174,3324,2036,317,748,93,158,10,1288
2400307-006,4224,3303,2897,161,92,70,88,2,406
2400307-010,3138,2402,2137,86,56,54,59,4,265
2400304-024,3892,3024,925,288,1600,74,235,8,2099
2400301-026,6724,4510,859,554,2882,101,263,4,3651
2400304-026,1689,1453,707,112,464,21,154,11,746
2400304-007,10286,7062,3241,1005,2278,206,497,55,3821
2400304-012,2857,2248,1391,166,449,48,187,15,857
2400304-020,2837,2271,1466,119,474,34,200,8,805
2404516-003,2127,1649,1210,84,268,37,57,3,439
2404516-004,1474,1133,611,110,370,16,19,0,522
2404516-001,504,410,327,12,58,8,2,0,83
2404517-001,1526,1263,977,17,215,33,20,1,286
2403901-002,2691,2180,1066,79,981,36,23,0,1114
2403901-001,1246,937,485,35,386,30,13,2,452
2403901-003,934,689,226,12,419,12,22,2,463
2404501-003,1212,892,809,15,49,16,6,0,83
2404501-002,1324,1000,814,21,140,9,18,1,186
2402303-002,756,617,592,7,2,6,2,0,25
2402303-001,2691,2170,2104,9,12,18,6,2,66
2403109-037,3389,2637,656,807,609,56,567,9,1981
2403109-039,66,52,10,17,14,1,7,7,42
2403106-010,5624,4346,1274,1080,1272,119,700,4,3072
2403107-004,6665,5690,3934,513,422,43,730,8,1756
2403107-011,4597,3586,2614,329,205,33,372,5,972
2403104-031,4662,3949,2390,391,378,40,725,3,1559
2403113-044,7422,5445,1169,2219,1361,144,734,7,4276
2403113-032,6538,5309,1306,1406,1933,140,669,5,4003
2403107-016,2800,2163,1468,212,252,33,211,5,695
2403107-009,4664,3683,2377,426,328,36,510,18,1306
2403113-039,3079,2363,1525,260,342,18,184,6,838
2403105-022,2047,1674,810,260,355,27,252,2,864
2403107-023,5760,4272,3013,322,188,29,720,4,1259
2403109-024,4549,3278,814,833,788,81,823,6,2464
2403109-029,4099,3168,1034,771,915,96,418,9,2134
2403107-032,1958,1637,1268,80,181,9,89,0,369
2403107-003,4023,3070,2179,206,132,16,496,5,891
2403107-022,3117,2265,1669,166,96,16,279,3,596
2403110-007,3831,2857,1953,172,168,9,532,9,904
2403101-003,6107,4669,1640,1165,1271,81,577,12,3029
2404705-002,4073,3444,3164,82,70,50,45,2,280
24039ZZZZZZ,0,0,0,0,0,0,0,0,0
2403910-002,36,31,31,0,0,0,0,0,0
2403912-001,769,628,539,7,55,23,7,0,89
2403908-001,1697,1383,1175,45,121,29,14,1,208
2403911-001,142,127,112,1,10,4,1,0,15
2403906-001,553,465,362,11,81,9,2,0,103
2404511-004,4255,3215,2015,180,735,79,197,11,1200
2404511-003,465,386,274,18,82,7,7,1,112
2404326-001,4026,3054,2318,402,205,47,59,0,736
2404326-004,3179,2483,2201,81,121,38,46,2,282
2404303-003,2981,2077,1438,167,376,70,32,2,639
2404302-001,5091,3998,3541,100,186,70,91,2,457
2404314-002,1265,995,911,24,27,20,13,0,84
2402305-001,1934,1524,1449,14,12,28,5,0,75
2402304-001,725,587,564,3,7,9,4,0,23
2401307-004,10605,8452,6536,467,977,145,334,17,1916
2401304-001,8180,6472,5757,151,227,120,172,6,715
2401308-002,4784,3641,3282,96,81,90,59,2,359
2401308-001,6278,4942,4454,166,101,80,111,2,488
2401305-002,6531,4931,4300,140,227,73,192,2,631
2403904-001,1051,874,651,16,149,25,34,0,223
2402316-001,3391,2655,2548,27,22,36,17,6,107
2403107-007,2833,2039,1578,162,79,20,194,3,461
2451027-015,2965,2308,284,53,1919,45,27,3,2024
2451027-014,3309,2696,1199,104,1326,64,32,2,1497
2451006-001,2448,1763,175,605,928,57,51,3,1588
2451002-001,1630,1403,735,273,250,31,132,0,668
2451015-016,889,680,6,2,674,2,0,0,674
2451015-011,1798,1416,63,27,1312,15,5,0,1353
2400509-003,5028,3678,2998,195,225,42,241,3,680
2400504-014,8629,6590,1581,1336,3341,154,348,9,5009
2400510-003,1944,1491,1317,60,32,19,55,1,174
2400503-004,2424,1950,694,143,980,50,92,5,1256
2400501-015,4942,3857,2324,172,757,47,560,2,1533
2400513-001,5692,4284,1725,196,899,89,1390,7,2559
2400513-002,2816,2214,1649,46,179,26,294,1,565
2400501-006,5190,4080,470,155,3370,50,76,7,3610
2400508-002,2558,2384,2087,44,65,6,178,0,297
2400508-027,1779,1424,1152,32,63,5,163,2,272
2400511-001,2110,1719,1582,31,33,15,43,3,137
2400511-023,1089,859,775,15,9,5,43,1,84
2400515-004,6491,4718,2115,419,1887,121,230,3,2603
2400515-005,11576,8383,3610,751,3386,225,556,10,4773
2403108-005,3413,2590,2058,200,154,31,145,3,532
2403108-014,72,46,14,16,10,3,3,1,32
2403108-001,4873,3667,2285,375,461,60,479,5,1382
2403108-009,4656,3545,2158,455,460,48,442,6,1387
2403104-004,3695,3126,1827,337,366,37,556,3,1299
2403104-008,6217,5069,3000,447,470,75,1066,6,2069
2403102-011,6392,4285,1136,446,835,54,1859,12,3149
2403102-010,3046,2075,621,245,493,25,740,1,1454
2403102-006,10114,6859,2018,714,1271,72,2834,14,4841
2403107-006,2997,2250,1843,134,48,28,160,5,407
2403107-021,1627,1137,972,47,25,12,65,2,165
2403110-006,3184,2394,1481,137,114,10,636,1,913
2403104-011,1092,966,656,60,86,1,160,0,310
2403113-035,5352,4114,740,2062,535,112,748,4,3374
2403105-002,5855,4555,626,542,2925,65,512,10,3929
2403109-040,4931,4091,1840,450,579,59,1214,1,2251
2403109-033,4721,4133,1874,485,986,64,771,13,2259
2403106-014,2292,1668,536,88,146,6,898,5,1132
2403109-006,6128,4914,2011,864,711,56,1275,13,2903
2403113-043,4315,3294,769,1599,305,144,584,5,2525
2403113-047,7019,6269,2360,674,2623,90,638,5,3909
2403105-009,5033,4071,1475,427,1237,53,899,6,2596
2403107-024,3341,2564,2074,212,59,20,166,0,490
2403104-033,1163,1002,375,187,178,11,240,0,627
2403105-016,4195,3340,1385,365,944,42,610,8,1955
2403113-061,7744,6106,1773,1102,2264,116,964,5,4333
2403113-060,74,43,19,10,4,0,9,0,24
2401701-003,4757,3648,2224,159,1019,89,184,13,1424
2401701-002,3351,2654,1859,99,556,74,72,7,795
2401701-004,3380,2651,1959,123,423,78,87,4,692
2401706-006,4789,3682,1235,404,1857,111,157,16,2447
2401706-019,3332,2563,823,140,1406,54,196,5,1740
2403107-020,3572,2637,1602,301,212,30,477,7,1035
2404301-001,3109,2506,2355,48,20,36,15,5,151
2451026-003,2839,2121,885,854,333,62,43,1,1236
2451027-031,2935,2286,95,52,2101,27,38,1,2191
2401108-001,2030,1624,1415,10,157,21,12,6,209
2401907-001,1339,1122,782,92,194,27,24,1,340
2401907-009,1878,1468,742,123,523,31,59,5,726
2401907-008,80,56,50,1,2,1,2,0,6
2404504-003,2491,1937,1630,92,115,51,40,1,307
2404504-002,858,697,596,31,40,13,14,0,101
2404504-001,380,308,276,0,13,8,6,1,32
2404513-004,3925,3250,1752,344,945,61,166,19,1498
2404513-003,6045,5180,3806,232,845,92,209,10,1374
2402503-010,4416,3641,2903,347,227,80,98,5,738
2402503-013,3881,3044,2789,56,104,36,44,5,255
2402504-001,2572,2051,1884,40,42,46,19,2,167
2402504-007,1517,1159,1098,14,25,3,10,1,61
2402506-006,5849,4659,3183,211,960,84,239,5,1476
2402506-003,3085,2540,1864,106,457,57,42,9,676
2402506-007,498,391,354,13,14,12,1,0,37
2402503-007,4041,3223,2820,81,125,38,144,1,403
2402503-006,4049,3155,2886,71,60,58,63,1,269
2402503-003,4857,3693,3409,70,62,62,65,1,284
2402504-006,2656,2153,2012,38,32,34,26,1,141
2402504-003,3644,2848,2656,42,27,65,25,6,192
2400509-007,2984,2257,1798,76,82,25,277,1,459
2451019-002,3275,2441,669,298,1384,69,58,2,1772
2451019-003,288,248,35,6,207,3,0,0,213
2451026-008,1946,1811,1408,71,125,18,183,1,403
2451026-009,3701,3280,2661,243,155,47,182,5,619
2451027-017,1471,1189,331,35,793,14,29,2,858
2451009-006,2133,1763,108,46,1592,16,20,2,1655
2451009-014,1660,1274,57,21,1183,16,9,1,1217
2451009-007,2048,1585,148,46,1375,29,16,3,1437
2451028-006,3088,2450,60,73,2278,37,16,6,2390
2401710-001,3708,2965,1394,112,1305,107,78,10,1571
24017ZZZZZZ,0,0,0,0,0,0,0,0,0
2401705-001,4275,3343,2568,88,510,79,66,15,775
2401704-001,3673,2729,2202,78,327,64,49,3,527
2401707-001,2146,1704,1108,174,336,55,73,7,596
2401707-002,3881,2855,789,134,1789,114,108,7,2066
2401703-001,3114,2467,1542,62,749,76,35,7,925
2401702-001,1974,1607,1148,50,317,69,26,3,459
2401708-002,2659,2119,963,149,860,103,72,10,1156
2402501-014,5302,4128,3455,179,209,46,216,8,673
2400514-005,1550,1173,337,47,608,20,152,1,836
2400504-009,2473,2027,1685,96,166,39,43,4,342
2400504-011,656,505,410,30,49,5,11,0,95
2400508-014,2041,1607,1310,74,74,24,126,0,297
2400508-016,1427,1094,853,39,98,17,89,0,241
2400509-002,2198,1667,1491,51,53,12,56,2,176
2451027-050,1414,1126,661,47,363,14,39,0,465
2451025-015,2375,1760,564,194,958,53,26,2,1196
2451025-012,2973,2058,770,585,626,71,45,1,1288
2451008-004,504,366,5,1,344,6,4,0,361
2451025-009,1673,1031,11,10,1011,15,6,6,1020
2451027-049,3929,3020,2213,99,467,35,164,1,807
2451027-008,3555,2823,931,97,1693,58,52,4,1892
2402501-001,5692,3855,1303,325,2097,88,108,12,2552
2402503-015,3738,2823,2253,87,290,24,163,6,570
2404509-007,2346,1801,944,109,679,41,61,1,857
2402501-019,4107,3135,1311,157,1511,81,95,8,1824
2400515-001,3457,2506,1296,837,257,104,63,9,1210
2402902-001,1826,1485,1177,130,144,24,3,1,308
2402903-001,1989,1625,1258,46,293,30,9,2,367
2402906-001,1661,1388,1078,24,241,37,8,7,310
2402905-001,2395,2003,1747,37,180,24,15,4,256
2400502-008,3368,2803,224,81,2416,41,88,4,2579
2400502-025,728,713,530,4,169,0,9,0,183
2451025-004,4275,3347,1862,438,841,87,144,5,1485
2451025-003,2905,2376,1521,144,585,48,87,3,855
2451025-018,532,469,155,15,283,5,9,2,314
2451025-017,669,583,209,40,319,13,21,0,374
2451028-002,2754,2328,68,66,2159,56,23,3,2260
2451012-009,2363,2123,1203,170,535,34,178,3,920
2451025-011,1514,1074,366,437,194,26,63,1,708
2451002-002,2439,2142,1448,340,151,51,173,3,694
2451027-065,4681,3472,2210,96,980,21,124,1,1262
2402901-001,1561,1233,901,124,169,27,22,5,332
2401706-014,6378,4783,1159,256,3100,146,261,7,3624
2401706-002,7372,5857,2038,294,3227,151,244,13,3819
2401701-001,4797,3615,1806,148,1410,84,205,9,1809
2401706-018,3893,2864,240,135,2290,52,209,2,2624
2401706-003,3909,2725,405,172,1924,62,245,8,2320
2401706-015,5710,4273,642,321,3034,112,284,6,3631
2400503-002,4360,3452,1028,367,1921,58,137,9,2424
2400502-026,3197,2584,854,110,1439,41,175,1,1730
2400511-022,5885,4564,3160,123,480,46,740,1,1404
2400514-013,4449,3574,1349,278,1568,50,358,2,2225
2400515-007,4891,3836,2534,198,959,101,60,9,1302
2400515-014,1493,1148,833,109,139,31,34,1,315
2400512-002,4835,3534,2369,471,473,134,95,1,1165
2404324-001,1130,980,754,39,154,22,10,4,226
2404303-004,2784,1884,1091,205,520,54,39,4,793
2404325-004,3694,2699,1624,242,655,67,129,4,1075
2451008-006,2809,2179,47,55,2074,31,22,3,2132
2404313-002,2613,1998,1558,116,230,36,64,6,440
2404317-001,7602,5905,4073,506,1059,145,161,10,1832
2404310-005,74,48,31,6,9,1,5,0,17
2404310-001,6894,6113,3379,393,2197,70,85,3,2734
2404312-001,5136,4605,2542,220,1739,66,33,6,2063
2404305-001,3308,2677,2543,15,24,59,30,4,134
2400511-010,4809,3862,2172,161,889,58,573,5,1690
2400511-012,4985,3973,2730,124,642,45,410,5,1243
2402502-011,3576,2959,1854,148,716,70,168,14,1105
2402502-004,277,220,186,7,12,11,4,1,34
2402502-006,0,0,0,0,0,0,0,0,0
2402502-022,138,103,68,13,14,10,5,0,35
2402502-007,293,202,75,9,107,3,9,2,127
2402502-002,4320,3617,3184,81,190,78,71,2,433
2402502-005,834,679,584,31,40,17,3,4,95
2400506-001,2619,2064,1910,37,34,29,26,0,154
2400508-018,1200,939,785,27,23,2,100,0,154
2400508-017,2477,1929,1683,39,81,12,102,1,246
2400508-028,574,414,351,15,12,9,29,1,63
2451028-011,2283,1850,179,45,1617,29,10,0,1671
2451028-012,2050,1708,321,52,1267,30,56,1,1387
2451028-015,2603,2073,621,100,1300,45,42,2,1452
2451026-015,2473,1836,74,52,1690,38,31,2,1762
2451027-045,4974,4533,2471,374,469,32,1241,1,2062
2451023-003,2709,2534,2075,113,175,26,136,2,459
2451021-002,1916,1654,558,104,810,30,176,9,1096
2402502-015,3257,2572,1436,159,814,88,105,12,1136
2402502-003,2639,2084,1387,112,501,64,38,9,697
2402502-001,1533,1136,490,72,456,23,102,12,646
2402502-014,4116,2867,1474,279,1024,80,62,19,1393
2400502-016,2007,1630,191,76,1328,35,52,0,1439
2400508-022,2790,2249,1865,48,48,15,250,4,384
2402506-001,3121,2647,1935,174,415,66,64,4,712
24025ZZZZZZ,0,0,0,0,0,0,0,0,0
2404307-001,3290,2640,2417,89,45,53,22,5,223
2404323-001,5187,4042,3688,124,104,74,34,5,354
2404310-003,2029,1645,1211,135,172,38,78,3,434
2400504-004,5195,3999,2444,189,997,46,321,1,1555
2400511-006,2518,2048,1739,42,85,37,126,1,309
2400511-007,5347,4223,2989,132,475,51,561,3,1234
2400515-020,6302,4913,3763,307,501,201,111,1,1150
2451026-014,2365,1651,644,780,204,38,31,3,1007
2451012-008,2146,1948,998,168,608,42,156,4,950
2451009-004,2381,2048,530,58,1372,34,72,3,1518
2451009-009,1142,860,106,39,690,20,10,2,754
2451026-002,3568,2544,606,983,887,106,56,2,1938
2451010-001,1219,958,18,24,918,9,6,1,940
2451027-062,3039,2337,1061,140,1054,24,38,1,1276
2451027-061,1067,830,140,35,623,12,19,3,690
2400508-003,2188,1789,1457,74,85,11,160,0,332
2400508-026,32,20,14,0,4,0,0,0,6
2400514-003,5178,4028,2025,187,1333,76,409,4,2003
2404315-001,2058,1617,1522,25,18,38,10,1,95
2401307-003,5146,4073,3170,316,395,83,130,5,903
2401307-001,2876,2365,1972,158,125,47,58,5,393
2404322-002,3602,2685,1700,227,617,63,112,6,985
2404318-002,3275,2651,2236,142,183,54,45,5,415
2402315-001,541,434,425,0,0,6,3,2,9
2402301-001,1844,1487,1450,6,6,12,11,2,37
2400515-025,5486,4489,2932,156,1002,90,305,1,1557
2451013-010,1898,1581,274,37,1217,29,53,2,1307
2451025-016,2794,2104,1099,271,648,67,55,1,1005
2451020-001,1791,1393,27,8,1352,13,7,1,1366
2404322-001,3889,2838,1782,254,707,109,44,3,1056
2401307-008,2373,1890,1707,41,73,33,35,2,183
2401105-001,5003,3722,2355,124,1110,79,62,8,1367
2401101-001,3359,2399,1427,818,93,89,31,6,972
2401102-001,5485,4171,3446,239,307,116,44,5,725
2401107-001,3807,2948,2256,160,421,48,42,6,692
2402308-002,882,693,671,3,3,11,2,0,22
2400511-014,3809,2980,2282,88,178,44,378,1,698
2400507-003,3332,2559,2259,64,96,41,66,0,300
2400507-001,4046,3209,2904,78,68,57,72,4,305
2451028-010,2587,2108,214,36,1812,44,31,1,1894
2451025-002,2842,2156,131,61,1938,31,25,2,2025
2451027-021,3199,2593,136,43,2357,33,49,4,2457
2451027-042,2120,1674,1291,51,241,4,75,2,383
2401307-006,3533,2780,2388,100,113,44,118,0,392
2404102-003,1510,1322,1124,55,121,11,11,4,198
2451027-003,804,643,277,25,318,10,16,2,366
2451001-002,2482,2174,1646,210,141,44,152,1,528
2400515-002,4010,3252,2314,319,399,90,122,0,938
2400501-009,4204,3240,1378,319,1020,68,477,13,1862
2400503-013,2709,2183,1833,57,122,34,124,4,350
2400511-008,2587,2077,1573,67,230,37,168,3,504
2400511-018,912,704,539,29,60,10,68,0,165
2400511-015,2199,2150,2037,50,27,8,34,0,113
2400511-017,4597,3555,2396,91,513,53,488,2,1159
2400509-011,3942,3427,2027,215,818,33,340,4,1400
2400509-022,5534,4308,2584,239,1264,63,182,0,1724
2400511-025,6,1,0,0,1,0,0,0,1
2400511-004,4179,2949,1815,120,433,50,550,4,1134
2400511-024,544,444,386,15,24,15,10,0,58
2400511-027,19,15,8,2,5,1,2,0,7
2451015-017,1750,1366,13,9,1338,19,6,0,1353
2451015-025,1004,866,78,34,757,13,5,2,788
2451004-001,2618,2517,1056,182,759,48,500,2,1461
2451004-002,4968,4681,1671,323,1744,59,960,6,3010
2451021-001,1148,1053,610,56,201,10,173,0,443
2451021-005,11,10,6,4,0,0,0,0,4
2451012-011,1387,1136,243,54,801,21,58,0,893
2451013-003,2694,2372,1944,114,139,52,119,0,428
2451018-002,2286,1853,430,118,1207,35,88,3,1423
2451027-047,1785,1544,887,86,320,34,217,2,657
2451027-006,4138,3240,607,116,2461,42,42,6,2633
2402103-003,3211,2300,1923,126,105,43,112,7,377
2403302-008,8990,6562,235,2562,3658,248,176,16,6327
2403307-004,2717,2160,1249,204,576,44,117,0,911
2403305-005,4552,3681,418,351,2645,73,279,2,3263
2403312-005,4470,3566,254,689,2225,74,401,5,3312
2403306-013,3498,2795,240,361,2124,73,73,10,2555
2403305-007,4373,3664,423,382,2503,112,362,5,3241
2403311-002,3866,3061,378,127,2499,46,73,7,2683
2403302-004,3523,2503,242,1305,924,137,46,8,2261
2403306-004,5576,4231,109,294,3789,56,43,7,4122
2403309-003,3002,2162,1008,305,668,83,172,15,1154
2403309-014,16,12,0,0,10,0,2,0,12
2403306-027,2191,1648,203,288,1127,45,33,9,1445
2403319-005,4,4,0,0,1,0,3,0,4
2403312-008,2857,2318,127,439,1683,55,92,4,2191
2400303-012,2796,2262,2034,57,41,60,41,3,228
2400304-013,2356,1856,1440,95,181,45,97,2,416
2400301-011,1542,1198,1002,37,62,18,60,0,196
2400301-007,2329,1844,1438,125,126,52,99,6,406
2400301-002,2512,2014,1584,95,143,52,131,5,430
2400305-004,2874,2168,1805,128,78,42,92,3,363
2400306-009,2129,1748,1516,76,54,17,60,2,232
2400301-012,5805,4175,1456,512,1767,119,377,8,2719
2402705-013,1486,1152,703,144,195,17,107,2,449
2403705-003,3545,2749,2425,48,122,81,41,7,324
2403703-006,2731,1875,1403,90,167,20,193,5,472
2403703-005,3373,2384,1886,102,234,46,103,4,498
2403703-001,4581,3280,2436,150,457,81,159,15,844
2403703-003,2521,1925,1676,72,86,21,53,3,249
2403704-001,4203,3106,2599,82,281,74,48,2,507
2403706-004,3199,2376,1923,52,321,46,36,0,453
2400131-000,1603,1287,1203,13,8,38,8,0,84
2400110-000,1868,1478,1438,11,5,13,0,0,40
2402705-010,4368,3171,1463,86,230,22,1374,5,1708
2402706-035,6111,4448,1428,241,1403,63,1329,6,3020
2400121-000,1121,911,878,4,10,9,5,1,33
2403708-005,3774,2722,2059,175,248,85,160,15,663
2403708-008,1198,1053,812,43,132,13,63,2,241
2404704-002,1102,849,763,20,25,17,17,0,86
2402904-002,2200,1830,1122,129,497,38,46,1,708
2402907-001,1124,1006,791,21,176,12,6,0,215
2402904-001,3783,3376,2555,145,504,44,142,14,821
2402901-002,1992,1655,1448,85,61,26,25,3,207
2451028-008,2096,1658,72,38,1547,26,13,1,1586
2451027-039,1001,784,639,33,73,7,39,0,145
2451027-010,1021,801,442,29,296,13,23,4,359
2451027-059,1165,952,28,35,884,12,9,0,924
2451020-011,2126,1510,374,105,983,50,23,1,1136
2451020-002,916,713,39,26,644,16,2,1,674
2400515-012,2870,2372,1827,148,179,71,127,1,545
2403505-002,6348,4949,4083,226,434,96,87,10,866
2401902-001,1678,1334,1183,41,72,29,7,2,151
2401902-003,148,126,108,5,12,1,0,0,18
2400504-001,5333,4157,1220,305,2289,79,321,4,2937
2400504-012,6858,5358,1980,360,2548,59,455,3,3378
2400504-015,263,205,54,8,92,0,50,0,151
2404513-002,5179,3740,1429,467,1684,113,123,7,2311
2404513-001,1659,1314,550,125,617,32,10,0,764
2404101-001,6019,5002,3809,304,756,53,90,10,1193
2404103-003,1102,1003,923,31,32,9,8,0,80
2400508-015,2162,1713,1344,81,53,26,201,7,369
2400502-010,6294,4863,293,260,4146,66,174,6,4570
2400511-011,5404,4134,2469,120,772,68,701,13,1665
2400508-007,5401,4046,1647,835,799,82,709,12,2399
2400509-013,3311,2351,2070,72,98,15,88,5,281
2400505-001,3651,2908,2673,73,57,58,31,1,235
2400505-002,936,770,718,17,11,4,15,0,52
2400502-006,4540,3632,260,251,3045,59,81,3,3372
2400511-016,3702,2565,1025,147,1058,54,305,7,1540
2404509-001,2726,2133,424,93,1589,29,13,1,1709
2404509-002,2962,2083,116,186,1770,27,17,5,1967
2404509-003,3850,2793,533,152,2081,40,49,1,2260
2404105-001,927,807,703,15,64,19,8,2,104
2400509-001,3335,2696,2383,68,89,31,114,7,313
2400503-006,3443,2707,2365,67,170,19,59,1,342
2400504-008,5298,4074,2606,371,825,65,258,3,1468
2400515-003,3110,2597,2080,98,226,78,98,2,517
2451027-056,1151,919,13,25,889,10,8,2,906
2451015-021,1460,1190,26,18,1141,17,14,2,1164
2451016-002,1561,1284,23,30,1226,7,18,0,1261
2451014-004,3024,2469,441,55,1907,52,54,6,2028
2451014-001,2050,1929,859,144,416,18,507,2,1070
2451014-002,1137,971,398,31,499,8,34,2,573
2451028-005,2128,1692,24,48,1612,19,9,1,1668
2400509-016,1372,1098,757,79,201,17,63,1,341
2400502-017,4471,3462,194,96,3110,51,63,2,3268
2404102-001,2924,2484,2118,54,242,43,20,1,366
2404505-003,2934,2266,1434,123,595,33,98,6,832
2404505-004,4259,3471,2200,192,867,67,143,4,1271
2400305-025,2591,1926,1698,56,34,29,90,5,228
2400305-019,2106,1588,1442,37,23,15,59,2,146
2451025-005,4983,3481,509,1297,1529,126,131,6,2972
2451019-001,1626,1260,49,54,1144,15,11,0,1211
2451027-060,1989,1588,250,53,1267,16,20,2,1338
2400502-019,1551,1332,789,53,414,31,44,1,543
2400512-006,4947,3507,2199,353,763,111,93,9,1308
2400512-008,3465,2754,2098,239,204,87,102,8,656
2400504-006,4874,3640,1550,610,1216,64,255,1,2090
2400515-021,5442,4404,3823,71,316,75,72,2,581
2400302-019,4458,3568,1499,535,1209,92,250,6,2069
2400305-001,2820,2198,1918,95,89,21,52,2,280
2400305-002,3285,2504,1962,201,222,34,70,6,542
2400305-020,2732,2026,1579,90,270,12,68,2,447
2403109-022,6117,4562,1131,1717,986,143,711,4,3431
2400306-021,1175,936,736,47,64,15,78,0,200
2400306-032,2146,1795,1576,55,48,20,85,1,219
2400306-019,3281,3021,2570,131,197,26,86,3,451
2403104-009,2416,1911,843,454,153,30,427,4,1068
2403113-051,4165,3221,1841,608,288,67,445,4,1380
2403104-007,3890,3120,1299,924,256,73,584,6,1821
