GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
1705700LS02,386,315,295,2,3,10,2,1,20
17169000802,817,658,594,22,25,10,10,1,64
17169000803,577,454,417,7,11,10,6,1,37
1710300AL01,510,393,361,18,4,5,0,0,32
1705700DE01,232,188,186,0,1,1,0,0,2
1705700AS01,740,575,553,9,1,6,0,0,22
1705700AS02,508,393,389,3,0,1,0,0,4
17003000104,540,437,138,4,288,4,1,0,299
1705700PT02,862,693,659,4,4,19,3,0,34
1705700PT01,1105,909,878,0,7,17,5,1,31
17095000301,406,314,285,8,10,4,2,0,29
1705700LS06,636,510,501,4,0,5,0,0,9
1705700CA10,839,658,631,4,4,13,1,0,27
1705700CA01,731,562,522,9,12,11,4,1,40
1705700FA05,879,694,672,5,5,6,2,3,22
17129000005,561,443,427,0,1,12,3,1,16
17129000008,708,558,548,4,1,4,1,0,10
17129000006,845,655,622,4,6,15,2,1,33
1702100TL04,1859,1489,1406,12,14,24,7,0,83
1702100SF03,683,537,492,11,5,20,1,0,45
1702100TL05,2037,1615,1557,19,2,30,5,0,58
1702100TL03,1122,900,834,15,7,10,23,0,66
17169000501,136,101,95,1,0,2,0,0,6
1705700WD01,345,291,279,2,1,4,3,0,12
17141000008,1663,1241,1083,76,25,37,8,2,158
17141000007,1449,1117,1063,18,13,10,13,0,54
17141000006,1616,1085,996,41,9,19,14,0,89
17141000005,1763,1355,1215,51,22,44,13,1,140
1710300AM01,848,686,637,19,5,11,8,0,49
1710300AM02,931,729,660,32,19,11,5,0,69
1705700CA16,1085,877,851,10,5,2,8,0,26
1705700VT02,259,205,196,1,0,6,0,0,9
1705700VT01,435,333,318,7,1,5,0,0,15
1703700SH01,1344,1061,998,34,7,14,7,1,63
1703700FR01,2231,1701,1490,124,21,49,5,3,211
1703700CO04,773,575,462,33,42,10,20,2,113
1705100LO01,881,691,677,3,1,6,3,1,14
1705100BG01,553,442,430,2,0,4,3,0,12
1705100SF01,559,430,420,2,2,3,3,0,10
1705100ST01,466,358,342,3,1,8,4,0,16
17065000301,386,299,292,1,1,5,4,0,7
17003000301,420,352,195,6,138,10,0,0,157
1705100RA01,1665,1261,1214,11,5,31,2,1,47
17065000401,514,383,365,3,0,14,0,0,18
17091Arom04,1528,1237,1051,69,85,20,6,2,186
17091Arom02,1793,1476,1164,125,136,28,7,0,312
17093SE0901,1810,1268,1001,178,50,30,16,1,267
17093SE0903,2816,1782,991,392,291,53,75,2,791
17093SE0902,2029,1292,782,273,189,30,39,0,510
17093LI0104,1159,840,464,305,46,26,6,1,376
17093LI0107,891,708,520,136,18,23,10,1,188
17093LI0106,1052,791,475,286,14,11,4,0,316
17093LI0101,1182,911,596,257,27,38,12,1,315
17093LI0105,1001,778,478,252,15,24,5,2,300
17091Sumn01,837,651,588,40,0,20,0,0,63
17091Yell01,1206,957,824,93,4,19,5,2,133
17091Pilo02,897,686,645,6,5,15,4,1,41
17091Pilo01,1082,832,778,26,6,15,7,0,54
1705100SM01,482,376,368,1,1,4,2,0,8
1705100PO01,235,186,178,1,0,7,0,0,8
1702100JN01,798,618,569,6,3,23,7,0,49
1702100LT01,3137,3004,2059,700,221,4,18,0,945
1702100PN03,1182,911,880,11,3,13,6,0,31
1702100MT01,912,720,691,3,2,15,3,0,29
1702100RM01,345,275,267,0,2,2,2,1,8
1717500WGOS,557,450,435,6,1,5,1,0,15
1719700JO30,2571,1907,864,772,221,58,22,0,1043
1719700LO24,1636,1163,206,385,561,56,11,0,957
1719700LO19,1709,1484,1224,145,77,12,23,0,260
17095000402,591,482,457,5,8,5,1,0,25
1702500BBG1,330,250,240,1,0,2,2,0,10
17129000012,1111,821,771,14,7,20,6,0,50
17129000014,1290,975,903,20,11,24,13,0,72
17141000021,1042,752,433,289,7,19,13,0,319
17141000046,947,757,709,17,4,10,7,3,48
17141000050,936,796,762,18,2,10,3,0,34
1719700JO29,2637,1925,609,948,342,70,11,5,1316
1719700JA02,1937,1592,1402,108,39,23,12,1,190
1719700TR18,1976,1496,782,323,333,37,55,0,714
1719700TR19,2901,2130,785,596,630,31,88,2,1345
1719700TR16,1970,1684,1150,246,218,32,57,0,534
1719700TR17,2078,1620,1369,132,60,21,23,0,251
1719700TR10,2207,1682,1172,313,86,43,82,1,510
1719700TR11,2144,1797,1396,198,139,30,37,1,401
1719700TR21,2303,1591,1270,137,98,22,50,0,321
1719700JO36,1778,1328,299,368,641,42,9,1,1029
1719700JO34,1805,1343,312,429,577,36,11,0,1031
1719700PL33,1867,1502,1075,299,56,34,37,1,427
1719700HO10,2433,1828,1622,123,25,22,38,0,206
1719700HO13,2682,1920,1648,148,47,17,52,0,272
1719700HO01,2055,1601,1411,116,16,24,15,2,190
1719700JO27,1542,1064,244,542,271,40,10,2,820
1719700JO31,2200,1604,703,648,215,48,19,4,901
1719700JO33,2012,1553,848,520,152,49,10,1,705
1719700JO25,2080,1681,836,492,299,46,41,1,845
171670CA001,1518,1157,1099,19,4,25,3,1,58
171670WD005,1131,902,778,19,79,15,5,0,124
171670WD006,1275,1034,808,29,141,35,10,0,226
171670CP021,651,538,424,9,78,13,14,0,114
171670CP048,972,632,104,12,495,23,8,1,528
171670CP087,1429,1193,613,29,507,26,7,0,580
171670CP076,1289,945,395,23,499,17,16,2,550
171670CP083,807,602,299,17,268,13,6,0,303
171670CP084,1210,942,636,27,247,27,9,0,306
171670CP023,970,617,88,4,507,7,1,1,529
171670SP003,807,659,589,13,35,14,5,0,70
171670SP002,1193,919,730,18,145,22,10,1,189
171670SP001,1365,1051,781,16,207,30,12,0,270
171670CP026,743,560,434,12,88,21,11,0,126
171670CP051,1097,913,628,26,197,17,37,1,285
171670CP040,598,490,406,14,42,14,13,0,84
171670WD010,987,775,699,13,26,15,20,1,76
171670CP020,1577,1175,931,36,35,4,155,0,244
171670CP022,1458,1149,1058,20,26,7,33,0,91
171670BH001,178,140,132,0,0,3,2,0,8
171670CP031,684,538,451,6,48,6,21,0,87
171670AU004,1109,833,800,6,3,15,0,0,33
171670AU003,1326,963,874,15,13,43,5,2,89
171670AU005,1132,886,840,9,8,26,2,0,46
171670CL003,1396,1032,938,15,18,36,6,2,94
171670CL004,1061,822,764,12,13,14,13,0,58
1719700CR09,1890,1517,1083,159,228,32,24,1,434
1719700CR03,2608,2014,1177,337,455,54,10,0,837
1719700CR08,2156,1670,984,143,480,46,14,0,686
1719700CR01,2346,1812,603,127,1048,36,12,0,1209
1719700CR04,1915,1516,751,154,539,40,31,5,765
1719700CR06,1910,1555,855,146,532,24,20,0,700
1719700LO05,1950,1584,1408,105,11,36,16,0,176
1719700LO04,2392,1809,966,625,111,60,64,1,843
1719700WE01,2124,1738,1572,90,1,53,7,0,166
1719700PL21,1857,1399,1020,219,56,49,62,1,379
1719700PL32,1958,1495,1030,259,146,24,48,1,465
1719700LO03,3024,2221,937,1028,194,85,63,0,1284
1719700LO02,2980,2326,1218,710,228,50,147,0,1108
1719700LO17,1927,1536,1372,83,15,32,26,2,164
1719700LO11,2090,1709,1448,178,44,32,9,1,261
1719700LO12,2119,1696,1401,182,21,53,39,0,295
1719700FR11,3162,2150,1743,99,161,25,108,0,407
1719700DU33,2465,1935,1057,525,246,60,79,2,878
1719700DU32,3387,2491,1378,824,129,98,106,2,1113
1719700HO05,1501,1194,1050,76,19,10,45,0,144
1719700HO04,1983,1553,1353,101,7,25,67,1,200
1719700JA01,1961,1574,1330,154,53,21,9,1,244
1719700DU37,2655,2003,1117,734,84,85,29,1,886
17083000901,526,433,414,10,0,7,1,0,19
17141000013,1633,1250,732,447,57,46,6,1,518
17141000017,1566,1162,640,445,37,63,9,3,522
17141000037,1003,826,769,35,12,10,4,1,57
17141000002,959,774,721,26,5,16,3,0,53
17141000003,823,628,604,8,3,11,0,0,24
17093OS0305,847,638,390,204,30,19,4,1,248
17091Kank03,2473,1848,1034,214,555,40,17,2,814
17091Kank02,2950,2330,1252,335,688,44,14,2,1078
171670CP089,1197,1086,620,16,385,14,50,3,466
171670CP075,804,621,269,20,327,10,13,0,352
171670CP018,882,713,611,8,58,10,13,1,102
171670CP008,1161,882,672,24,161,20,9,0,210
171670AU001,1234,947,890,19,6,18,7,1,57
171670WI002,1169,888,859,6,4,11,6,0,29
171670BA002,1597,1138,1055,15,21,8,37,0,83
171670CP066,1449,1033,949,9,19,7,45,1,84
171670CP029,842,681,563,16,42,21,31,0,118
171670CP067,894,663,611,4,26,6,13,0,52
171670GA003,1016,799,746,11,23,5,3,0,53
171670CP016,1138,924,851,14,45,11,1,0,73
171670CP030,1244,1023,902,21,67,21,15,0,121
171670SP004,543,455,390,4,40,12,3,0,65
171670CP059,1003,824,699,12,82,7,18,1,125
171670CU001,721,570,529,0,18,7,12,0,41
171670CU002,845,671,641,8,11,16,4,1,30
171670CP090,1264,1035,898,30,46,10,48,0,137
171670CP069,1856,1553,1213,41,114,10,169,0,340
171670CP091,1482,1191,1089,32,33,8,30,0,102
171670CP063,1340,1128,986,6,43,15,72,0,142
171670GA001,1147,890,851,10,5,12,11,0,39
171670AU002,1156,869,811,18,7,20,3,0,58
171670DI001,828,674,653,2,2,13,0,0,21
1710300PM02,1033,827,771,19,4,3,19,0,56
17141000052,363,285,278,3,0,5,0,0,7
17133000005,645,525,497,12,8,6,1,0,28
17133000015,824,630,583,9,4,22,8,1,47
17133000022,983,809,773,7,1,15,7,0,36
17133000014,1019,765,734,6,2,7,7,0,31
17133000028,952,752,702,11,3,22,8,0,50
17133000021,907,730,696,6,3,12,3,3,34
17133000010,929,721,683,4,6,12,8,0,38
17133000030,1183,907,872,8,1,10,13,0,35
1705100BW01,412,306,305,0,1,0,0,0,1
17043004049,918,724,462,80,95,12,75,1,262
17043004048,1078,947,532,162,136,10,91,1,415
17043004093,791,612,474,33,30,7,56,2,138
17043004128,514,414,271,52,36,7,43,3,143
17043004002,767,629,401,55,40,14,130,1,228
17043004071,1667,1363,751,182,259,26,167,0,612
17043004054,1259,975,563,161,65,28,161,0,412
17043004028,794,621,490,50,21,8,45,0,131
17043004099,947,690,481,107,32,17,49,2,209
17043005009,651,475,405,32,11,3,22,1,70
17043005065,799,587,518,25,11,5,22,0,69
17043005023,1032,769,585,55,25,11,88,1,184
17043005003,1395,1224,962,74,48,8,132,4,262
17043005020,878,737,627,33,18,16,47,0,110
17043005127,659,457,396,15,8,11,24,0,61
17043009054,889,708,399,217,24,29,43,0,309
17043009094,1306,901,328,423,59,27,84,1,573
17043002089,829,651,475,106,27,21,39,1,176
17043002043,1005,793,559,126,32,16,70,0,234
17043002018,774,632,456,51,13,8,103,0,176
17043002009,1541,1137,505,288,59,19,280,3,632
17043005088,661,552,476,20,13,4,36,0,76
17043005099,523,417,362,20,5,3,26,0,55
17043005024,959,717,473,54,61,16,119,0,244
17043005081,967,672,498,43,41,10,73,3,174
17043005086,1241,1054,615,90,189,4,148,0,439
17043002082,1785,1420,615,280,135,26,360,2,805
17043002060,1293,1031,614,155,100,25,140,2,417
17043002053,1671,1264,485,242,133,15,384,0,779
17043007044,782,586,400,51,15,3,112,2,186
17043007030,887,692,551,51,9,6,68,5,141
17043003101,699,595,390,30,11,12,156,0,205
17043003153,630,514,331,41,23,4,125,1,183
17043003116,716,567,434,25,16,4,84,0,133
17043003024,1013,849,684,44,18,6,97,1,165
17043003152,670,529,382,90,14,6,38,0,147
17043003081,1571,1309,995,124,90,10,90,4,314
17043003135,792,677,442,29,30,4,175,2,235
17043003127,879,701,559,69,11,14,51,0,142
17043003048,773,583,521,29,6,1,23,0,62
17043003019,930,739,529,112,28,13,65,1,210
17043004022,1003,725,574,42,21,15,62,1,151
17043004030,1014,783,670,43,27,8,31,0,113
17043004020,993,765,641,47,33,8,33,0,124
17043004064,818,658,465,52,42,14,75,1,193
17169001201,570,468,453,4,5,8,1,1,15
17003000201,240,189,108,3,73,6,2,0,81
17133000009,892,721,700,7,0,8,0,0,21
17133000024,738,607,562,14,4,16,6,0,45
17133000008,815,693,642,17,16,10,8,2,51
17133000001,1510,1092,1018,15,20,5,14,1,74
1703700DK08,1539,1207,957,87,83,26,62,0,250
1703700DK03,1533,1196,819,175,74,39,97,2,377
1703700SY10,1388,1047,885,58,62,26,20,0,162
1703700SQ01,2717,2087,1901,101,18,27,16,4,186
171670IL001,1212,920,880,6,0,19,3,3,40
1703700MA01,1557,1180,1006,96,29,27,7,3,174
1703700DK21,1247,975,781,87,53,19,31,3,194
1703700SO01,2006,1519,1378,76,6,41,10,1,141
1702100AP01,1345,1051,984,13,15,17,12,2,67
1702100SF01,1186,961,916,3,8,24,0,0,45
1702100SF02,696,543,518,3,3,8,9,0,25
17201001005,1368,1036,762,126,81,14,53,0,274
17201001002,1396,1114,741,196,103,26,54,0,373
17201000202,2158,1538,758,309,371,49,54,1,780
1720100Rs05,1840,1345,1025,140,70,29,75,1,320
1720100Rt03,2785,2121,1523,349,148,65,16,2,598
1720100Ha21,1575,1273,1160,31,25,12,28,3,113
1720100Ha15,1713,1433,1271,49,27,17,41,5,162
1720100Ha04,1061,819,745,23,15,22,11,0,74
1720100Ha19,1038,854,778,26,13,23,3,1,76
1704500EL01,707,571,550,2,4,3,2,0,21
17091Arom01,1591,1220,732,209,260,12,12,0,488
17091Nort01,936,712,673,20,1,10,0,0,39
17091Lime04,1105,861,783,32,14,21,12,1,78
17091Lime01,921,741,685,19,7,14,2,0,56
17091Pemb02,931,756,69,96,583,15,1,0,687
17093OS0339,2121,1421,716,168,185,29,343,1,705
17093OS0337,1808,1335,694,168,294,17,157,1,641
17093OS0304,2161,1513,898,173,195,18,224,1,615
17093OS0325,1349,994,885,66,14,11,12,0,109
17093LI0801,771,604,553,40,4,2,3,0,51
17043005008,895,691,593,32,26,5,34,0,98
17043005032,1614,1504,1124,150,189,12,40,4,380
17043005091,721,567,527,2,6,10,21,0,40
17043002079,1318,1056,687,199,57,12,101,0,369
17043002054,696,569,414,72,14,18,60,0,155
17043002093,931,719,580,57,11,11,65,1,139
17043005037,1066,760,667,33,9,9,34,0,93
17043004009,1186,919,588,133,109,27,62,0,331
17043004032,1314,953,374,98,79,10,376,0,579
17043004078,749,576,389,22,5,8,144,0,187
17043004061,670,518,353,61,38,0,68,0,165
17043004112,1018,752,442,119,43,6,145,0,310
17043004107,753,554,422,18,7,7,99,0,132
17043003126,842,595,262,70,18,19,241,2,333
17043003144,956,738,548,41,12,6,135,1,190
17043003058,908,710,480,52,7,9,164,1,230
17043003041,1256,1006,810,91,39,16,58,0,196
17043003124,1109,854,563,73,20,9,182,5,291
17043002040,1316,986,355,387,106,24,119,4,631
17043002100,1151,880,436,231,117,16,87,1,444
17165000201,1064,826,726,4,64,16,5,0,100
17165000101,972,725,694,5,3,23,2,1,31
17165000404,1046,789,734,16,9,20,2,0,55
17165000406,614,508,474,10,1,15,1,0,34
17165000501,1106,846,811,6,6,18,5,2,35
17165001001,1083,871,836,9,6,15,4,0,35
17165000604,1036,818,714,8,48,25,12,0,104
17095001001,950,734,712,9,5,7,3,1,22
1702500PLX1,520,405,392,2,2,4,0,0,13
1702100PR01,425,330,320,0,5,4,0,0,10
1702100PN05,902,671,640,4,6,11,5,2,31
1702100MQ01,346,288,275,5,2,2,3,0,13
17115512001,751,558,536,6,0,10,4,0,22
1702100TL08,1301,1027,979,7,12,27,2,0,48
1702100TL06,1323,1034,981,20,7,11,13,4,53
1702500SON1,337,270,255,4,2,5,2,0,15
1719700JO37,1868,1443,622,261,542,37,6,0,821
1719700JO35,1938,1601,600,441,543,31,11,1,1001
1705100WH01,496,399,385,1,2,9,3,1,14
1705100KS01,517,391,382,3,0,4,1,0,9
17141000029,552,455,409,18,10,9,3,0,46
17141000009,962,730,621,64,24,12,7,1,109
1704500SY02,407,344,333,1,0,7,1,0,11
1704500SY01,541,442,432,0,1,6,0,0,10
17083000102,956,788,751,9,6,14,4,1,37
17185000010,1025,744,719,8,2,8,3,0,25
171670NB001,1609,1168,1107,10,8,23,10,2,61
171670CL002,1552,1132,1038,11,39,24,7,1,94
171670CP078,1092,867,650,24,158,25,7,0,217
171670CP064,1147,708,88,7,602,15,4,0,620
171670GA004,906,746,692,9,16,8,17,0,54
171670CP079,1049,743,228,23,487,11,4,0,515
171670CP068,1231,946,646,28,227,38,18,1,300
171670CP055,1013,851,744,34,45,3,22,1,107
1720100Ro52,1625,1312,1134,64,53,24,18,1,178
1720100Ch01,817,708,632,51,8,7,3,0,76
1720100Ch04,910,747,642,55,5,17,21,2,105
17201000209,928,812,708,56,18,10,11,0,104
1720100Rs02,1329,1020,952,17,12,4,21,0,68
1720100Rs14,951,693,619,7,12,15,32,2,74
1720100Rs08,1772,1236,1114,61,13,13,26,1,122
1720100Rs04,1201,891,799,32,21,25,16,0,92
1720100Ro01,563,466,419,23,16,7,4,0,47
17201000906,1699,1485,1129,132,180,24,21,0,356
17201000704,1666,1245,504,228,493,32,5,5,741
1720100Se01,839,656,629,14,1,9,1,0,27
1720100Ow03,626,533,471,11,31,11,3,0,62
1720100Ow02,976,822,730,29,29,13,13,0,92
1720100Ha02,2875,2169,1821,152,89,59,27,5,348
1720100Ro04,1800,1430,821,275,286,58,13,4,609
17201001303,1603,950,113,180,633,39,6,2,837
17201001301,1895,1116,177,154,776,30,6,1,939
1720100Ro02,1788,1421,1089,194,78,51,9,2,332
1720100Ro07,699,534,304,138,70,26,1,0,230
17141000022,727,535,511,7,2,9,1,0,24
17141000024,910,692,661,17,1,5,4,0,31
17141000033,482,401,389,5,2,2,2,0,12
17141000010,183,162,155,0,0,4,2,0,7
171670CP082,1359,1011,911,6,43,16,26,0,100
171670CT001,984,769,735,8,5,14,6,0,34
171670CP081,1493,1145,1010,17,62,41,12,1,135
171670TA001,161,127,117,4,1,4,0,0,10
171670CP100,1029,851,674,17,63,6,84,0,177
171670CP014,1966,1820,1179,178,290,64,126,14,641
171670CP037,1474,1235,1062,17,65,16,76,1,173
171670BA001,920,730,686,12,7,8,10,4,44
171670WD002,294,243,218,4,14,1,8,0,25
171670CP097,844,673,551,10,71,20,27,1,122
171670CP036,1001,805,690,18,66,14,13,0,115
171670CP098,946,749,619,16,41,20,46,0,130
171670CP099,1199,969,787,30,112,10,15,0,182
171670CP073,1153,866,339,16,496,19,7,2,527
171670PA001,880,692,649,7,2,21,8,1,43
1702100PN02,1936,1524,1472,13,6,15,13,3,52
1702500HRT4,929,701,647,16,8,17,14,3,54
17129000011,1094,865,819,12,9,19,4,0,46
17129000007,541,428,404,7,3,5,4,0,24
17129000010,839,697,664,1,9,12,1,0,33
17129000013,794,692,671,5,2,8,4,1,21
1702100KN01,198,152,143,1,1,3,0,0,9
17083000702,995,780,747,10,5,17,3,0,33
17083000701,1623,1269,1182,36,10,30,6,1,87
1703700CO06,2296,1551,1078,216,175,28,44,1,473
1703700CO07,889,677,608,54,7,8,5,0,69
1703700CO01,2482,1867,1410,316,68,54,20,1,457
1703700SY06,1356,1080,867,98,60,22,28,3,213
1703700SY03,1458,1141,1053,42,3,19,16,0,88
1703700SY07,1864,1325,1135,64,43,24,50,1,190
1703700SY11,974,691,602,28,6,19,35,0,89
1703700SY09,1899,1373,1224,73,24,30,28,4,149
1703700VI01,275,199,180,5,2,9,0,0,19
1703700PP01,345,270,261,3,1,3,1,0,9
1703700DK16,1557,1160,656,399,63,49,17,1,504
17201000305,1677,1493,855,135,466,32,16,2,638
17201000306,1847,1543,994,125,375,29,26,4,549
17201000505,1752,1202,238,502,442,27,16,4,964
17201000303,1826,1394,753,216,395,21,27,1,641
17201001102,2433,1715,700,307,537,47,164,2,1015
17201000703,1655,1183,483,226,447,45,6,0,700
17201000903,1624,1155,477,124,529,11,13,1,678
17201000301,1436,1109,883,83,77,17,54,0,226
17201000204,1645,1315,1028,122,113,18,34,1,287
1720100Du01,1284,964,923,9,11,17,5,0,41
17201000205,1703,1278,796,211,230,19,39,2,482
17201000206,1694,1289,889,182,154,48,16,1,400
17201001402,1338,1166,955,73,72,29,46,0,211
17201001403,1765,1396,962,173,98,18,142,0,434
17141000044,1009,826,776,22,7,14,2,1,50
17141000043,688,513,470,15,9,6,6,0,43
17141000047,970,782,746,12,2,15,5,1,36
17141000027,1098,875,802,27,8,11,14,0,73
1703700CO05,470,404,389,10,1,3,2,1,15
1703700AF01,901,719,619,39,36,16,9,0,100
1703700KI01,3492,2688,2329,222,34,78,20,3,359
1703700GE02,2919,2233,1718,425,23,44,23,0,515
1703700DK20,1174,940,751,118,61,25,10,0,189
1703700DK18,735,562,412,109,23,23,4,1,150
1703700SG01,447,353,322,18,6,7,1,1,31
1703700DK07,2058,1562,1029,333,103,60,47,4,533
1703700DK12,954,750,590,79,43,4,35,0,160
1703700SY05,970,790,705,41,18,14,8,0,85
1711100Gr10,898,665,586,35,11,7,16,0,79
1711100Nu11,824,619,533,24,6,12,29,1,86
1711100Al68,2006,1514,1119,91,56,13,227,0,395
1711100Al63,1933,1524,1170,108,42,19,173,0,354
1711100GW02,3345,2579,1438,834,167,65,90,3,1141
1711100Mc29,806,644,547,52,13,24,7,0,97
1711100He01,1471,1116,943,133,7,22,3,2,173
1711100Nu17,1686,1315,1139,97,6,25,37,1,176
1711100Nu20,1221,905,790,30,3,19,52,1,115
1711100Mc02,1108,892,791,67,5,9,18,0,101
1711100Bu01,1525,1216,1066,99,10,19,17,0,150
1711100Nu14,1523,1193,1000,66,25,9,84,2,193
1711100Al04,1257,972,812,73,12,24,41,0,160
1711100Nu01,1701,1386,1242,73,18,20,25,2,144
1711100Mc14,1824,1377,1083,172,38,11,51,2,294
1711100Mc32,1105,896,664,191,8,17,19,0,232
171670CP025,1374,1222,968,28,108,12,103,1,254
171670CP057,1046,867,719,17,84,19,15,1,148
171670CP093,1407,1147,837,29,187,18,80,2,310
171670PA002,1159,876,840,6,10,14,1,2,36
171670BA003,1476,1050,871,19,71,39,43,0,179
171670WD004,595,496,436,12,36,7,1,0,60
17149002202,476,364,345,1,0,16,0,0,19
17149001201,265,203,196,4,0,3,0,0,7
17149000801,967,744,712,6,9,13,2,2,32
17149001301,1386,1036,965,27,12,19,1,0,71
17119000802,445,365,341,7,0,10,4,0,24
1711700ST02,889,718,666,9,8,15,10,2,52
17119001318,1168,984,855,25,32,56,12,2,129
17119001315,1125,961,882,21,35,10,8,1,79
17119001325,964,781,665,46,25,17,12,2,116
17119001405,853,689,540,24,84,27,11,0,149
17119001415,1492,1288,1009,15,142,6,105,0,279
17119001408,1664,1284,1022,26,163,21,49,1,262
17119001414,941,766,666,14,62,6,17,0,100
17119001913,970,777,717,18,6,17,1,0,60
17119000801,1251,1009,934,21,4,33,10,0,75
17049000203,1095,818,777,14,4,16,3,0,41
17049000201,1277,953,910,9,1,22,5,0,43
17049001501,1194,891,866,6,1,10,6,0,25
17139000401,665,505,469,8,8,18,5,0,36
17139000402,892,662,640,5,3,14,1,0,22
17139000602,910,693,666,4,1,13,2,0,27
17011004001,880,682,642,15,9,14,1,1,40
17011004002,717,559,547,5,1,3,0,0,12
17139000101,712,551,518,3,8,18,0,0,33
17139000704,705,604,586,7,0,1,2,0,18
17011024001,142,122,119,0,0,3,0,0,3
17011017001,873,680,643,12,3,13,2,0,37
1704500PA10,881,692,657,8,4,9,1,0,35
1704500PA09,548,421,399,4,1,9,2,0,22
1704500EM01,573,434,419,4,3,5,0,0,15
1704500ED01,452,346,345,0,0,0,0,0,1
17119000702,585,459,391,50,2,12,0,0,68
17119002302,1384,1022,751,24,169,30,33,3,271
17119001917,1255,954,897,17,16,19,3,1,57
17119001909,1436,1177,964,30,107,45,12,2,213
17119002005,681,576,509,20,19,17,5,1,67
17119001404,1392,1083,896,45,102,17,21,3,187
17119000904,1612,1191,1077,32,12,32,21,1,114
17119001326,634,536,463,12,27,6,16,0,73
171670RO003,1076,811,773,14,6,16,2,0,38
171670CP095,1424,1060,951,19,30,23,15,1,109
17185000006,1238,921,864,7,8,27,12,4,57
17185000014,610,478,463,2,0,10,0,0,15
17185000004,469,352,326,12,2,11,2,1,26
17201000602,1826,1426,877,397,78,54,43,0,549
17201000806,2424,1675,735,419,417,43,79,0,940
1720100Ro56,1621,1281,1075,103,47,38,22,0,206
17201000107,1492,1265,990,77,98,21,69,4,275
17201000106,1707,1372,962,149,119,12,130,0,410
1720100Ro13,1737,1507,1172,138,103,24,74,1,335
17119002406,1648,1391,1166,27,165,22,14,2,225
17119001805,1274,1057,898,55,50,31,17,2,159
17119002225,1010,829,708,35,54,11,18,0,121
17119000501,1495,1103,1037,12,9,28,8,2,66
17119001312,1384,1099,951,20,84,14,19,5,148
17119001330,1038,900,642,44,158,25,20,0,258
17119001704,1002,704,338,328,13,40,0,3,366
17119001702,620,499,288,37,159,9,6,0,211
17119001313,747,567,344,100,96,18,7,1,223
17119001902,409,321,303,2,7,9,0,1,18
17119001907,1218,958,855,13,47,23,11,2,103
17119001802,981,729,673,12,14,22,2,1,56
17119001803,779,623,583,10,7,10,11,0,40
17119000601,1094,848,782,22,9,22,5,0,66
17119000602,1153,888,832,10,4,28,6,3,56
17119000502,1415,1117,1005,35,13,38,12,0,112
17119001903,944,747,636,21,57,30,5,1,111
17011017002,550,433,411,8,0,4,5,0,22
17139000703,1314,1007,951,13,6,18,9,0,56
17011013005,518,402,377,15,0,3,6,0,25
17011006001,379,261,251,3,1,3,2,0,10
17011002002,213,164,153,4,0,5,1,0,11
17095000701,530,415,396,1,12,7,1,1,19
17095001301,1118,902,867,10,6,8,5,1,35
17095000003,1069,884,778,38,57,10,5,2,106
17095000401,545,455,426,12,4,11,3,1,29
17095000001,1101,982,889,33,33,13,11,0,93
17095000805,763,617,562,21,6,14,13,1,55
17095001201,379,318,307,1,0,3,0,0,11
17095001101,450,387,368,5,2,12,1,0,19
17149001601,219,176,170,0,0,4,0,1,6
17149001202,250,195,182,4,3,4,0,2,13
17149000701,564,453,427,7,1,7,0,1,26
17149000702,746,552,527,9,5,3,3,1,25
17073000501,447,336,322,6,3,2,0,1,14
17093FO0401,806,612,543,38,6,20,4,0,69
17093FO0402,875,666,632,23,3,8,0,1,34
1709900MS01,2909,2615,1350,239,993,33,6,0,1265
17149000101,124,98,96,0,0,1,0,1,2
17009000902,295,227,220,2,2,3,0,1,7
17149001303,1255,1032,942,37,22,15,11,2,90
17149001304,802,626,595,9,0,17,3,0,31
17073000802,1408,1079,978,36,15,32,15,2,101
1706300AS04,2966,2028,1571,339,56,45,29,2,457
1706300AS05,2781,1829,1390,283,80,28,37,3,439
1706300GA01,1454,1154,1052,63,5,18,10,0,102
1720300CZ01,488,363,337,0,8,10,3,1,26
1720300CZ02,604,449,427,4,6,9,4,0,22
1720300CZ03,584,450,422,8,2,7,0,1,28
1720300KS01,441,373,358,3,1,10,2,0,15
1720300ME03,1011,718,680,6,6,10,7,0,38
1720300EP02,628,503,492,2,4,4,0,0,11
1720300ME05,843,644,618,8,7,7,0,2,26
1720300WO04,937,720,658,13,8,14,25,0,62
1720300WO05,1029,757,695,18,8,13,15,1,62
1720300WO06,956,702,640,20,10,19,12,0,62
1720300OL02,1340,1072,936,40,52,25,26,2,136
1720300MT01,1062,718,697,4,3,7,4,0,21
1720300WO01,887,635,600,14,8,5,7,1,35
1720300WO02,679,515,484,5,10,2,5,0,31
17165000202,1244,990,829,19,110,24,1,2,161
17095000004,976,767,667,36,46,10,11,0,100
17095000006,923,697,553,62,59,19,5,1,144
17095000014,1769,1353,1080,81,142,35,20,0,273
1704500PA06,515,409,395,3,4,5,2,0,14
1704500RS02,688,554,527,0,4,18,2,0,27
1704500PA01,774,624,589,13,3,11,4,0,35
1704500PA14,838,668,629,8,10,12,9,0,39
1704500PA15,510,435,420,8,1,4,4,0,15
