GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
1315300HCTC,9846,7716,4339,470,2460,192,325,10,3377
1315300TWPK,6387,4848,3014,226,1383,74,158,14,1834
13273000001,4763,3630,666,45,2868,26,47,3,2964
13015000008,7437,5582,4485,297,537,219,40,3,1097
13015000004,11544,8614,5887,836,1608,190,127,7,2727
13015000018,2605,2004,1633,137,164,61,16,2,371
13015000009,2095,1609,1457,76,25,45,5,0,152
13015000015,3546,2752,2455,101,89,104,11,0,297
13071000016,671,537,456,38,35,6,4,1,81
13071000023,1958,1483,955,442,56,34,7,1,528
13015000007,4453,3590,2974,249,161,167,34,3,616
13071000001,6464,4648,1066,581,2944,82,28,6,3582
13071000015,2499,1787,1059,490,205,40,18,0,728
1314100003B,805,656,140,8,504,15,0,0,516
13151000028,11098,8172,1448,884,5783,120,95,11,6724
13161000202,1889,1410,1296,58,20,23,15,1,114
131870000DA,33488,27689,24419,1345,507,873,385,41,3270
13151000035,4121,3038,774,165,2040,43,50,5,2264
13151000052,6530,4938,3026,218,1511,87,119,10,1912
13275000110,2831,2141,1350,50,715,17,15,0,791
13275000108,3219,2466,1818,86,488,60,12,0,648
13275000109,2937,2236,548,37,1620,29,16,1,1688
13003000001,3121,2289,1652,454,142,59,8,3,637
13003000002,1322,973,796,133,18,25,13,2,177
13023000001,12583,9613,7032,311,2036,86,146,8,2581
130050DOUGL,11140,8310,6374,547,1245,106,38,5,1936
13175000022,3192,2516,1499,118,855,25,15,6,1017
13175000004,10008,7324,1518,114,5576,71,100,1,5806
13093000002,995,809,388,50,358,5,16,2,421
13093000007,4677,3612,1575,224,1742,49,19,0,2037
13027001402,1465,1170,579,51,514,24,3,1,591
13027001199,6123,4639,1704,221,2630,71,44,2,2935
13027000660,2888,2255,1553,148,497,38,15,1,702
13151000061,5969,4520,1719,317,2365,75,111,6,2801
13151000037,4457,3289,2274,168,606,64,186,3,1015
13161000301,2230,1518,810,540,139,44,4,0,708
13025000003,6646,5053,4564,90,182,171,28,6,489
13151000030,7943,5868,2705,400,2569,169,127,9,3163
13151000051,5578,4523,1987,246,2030,76,218,11,2536
13275000117,1074,849,678,26,125,13,3,0,171
13275000114,3358,2503,1885,113,422,55,31,3,618
13275000120,3632,2817,1924,71,722,54,42,3,893
13185000004,1784,1367,908,58,389,14,6,1,459
13029000003,4063,3117,2519,62,410,96,32,9,598
13029000002,3126,2351,1908,63,270,68,21,5,443
13237000101,5203,3979,1953,385,1561,92,16,6,2026
13237000105,4443,3926,3453,141,242,57,38,2,473
13237000104,5279,4067,1720,318,1953,58,40,5,2347
13161000100,2847,2065,893,197,943,27,12,2,1172
13027001230,476,396,250,32,97,10,4,0,146
130750000DB,4105,3065,2075,166,729,59,36,9,990
1307500000C,3212,2364,1196,159,936,54,36,5,1168
13021000GF1,10934,8865,1734,484,6494,84,141,15,7131
13021000GF3,4615,3314,425,95,2776,40,10,0,2889
13021000EM1,2963,2140,150,35,1931,42,18,5,1990
13021000VV2,2940,2293,860,57,1348,24,19,0,1433
13021000VV4,5795,4185,533,82,3545,39,44,3,3652
1304900005W,460,327,298,5,14,4,5,0,29
1304900003S,1116,873,800,19,26,27,6,4,73
1304900005F,1154,899,788,7,70,25,5,0,111
13049000002,5936,5094,1384,1878,1918,54,98,6,3710
1304900004H,1312,960,824,16,77,28,15,7,136
13071000002,8718,6656,3418,930,2199,119,58,2,3238
131210SS08B,867,695,517,40,57,17,44,6,178
1312100008B,4585,3438,2820,133,236,37,190,0,618
1312100012N,1090,862,67,23,768,17,1,0,795
1312100RW09,7721,5744,4793,240,339,58,271,4,951
1312100012J,4435,3122,65,158,2894,43,20,3,3057
1312100RW01,6053,4707,3860,233,297,66,220,2,847
1312100JC11,5786,4162,2194,254,489,30,1168,6,1968
1312100JC07,7199,5280,1940,248,639,50,2426,6,3340
1312100JC09,4805,3616,1751,321,574,34,927,5,1865
1322900003A,2464,1857,1713,38,53,35,5,2,144
1300100003C,2515,1920,1247,144,473,43,34,4,673
13001000002,3563,2633,954,261,1392,23,16,3,1679
13273000005,822,661,418,10,225,12,3,2,243
13003000003,2022,1551,916,249,357,33,11,2,635
1305900003B,9946,8933,6612,396,1451,122,338,5,2321
13263000005,1111,854,202,5,639,8,6,1,652
13015000010,3991,3180,2695,108,238,118,17,4,485
13273000003,950,777,350,24,396,11,3,3,427
13183000005,967,698,549,24,109,21,5,4,149
13183000003,2479,1799,872,88,764,56,30,8,927
13123000009,2381,1833,1467,282,17,39,34,1,366
13025000002,6332,4787,4343,72,208,133,24,3,444
13025000001,5043,3852,3615,50,80,73,29,9,237
13161000201,1109,834,685,57,80,8,4,3,149
13123000010,2941,2186,1675,437,13,122,9,0,511
13151000055,4305,3242,2009,123,983,69,58,8,1233
13151000039,9682,7334,1198,558,5228,110,369,11,6136
1322900004C,1475,1100,977,48,49,19,6,4,123
132250000C1,1262,1024,776,116,68,36,32,1,248
13303001488,3875,2916,1044,37,1797,30,11,1,1872
13029000008,9259,6186,4294,491,918,170,309,42,1892
13029000010,3009,2212,1809,83,240,48,31,8,403
13029000006,3633,2848,2422,144,165,50,65,6,426
13029FTSTEW,0,0,0,0,0,0,0,0,0
13029000004,2919,2113,1297,163,459,58,128,8,816
13263000004,552,485,232,10,242,4,3,0,253
13319000008,1190,956,201,40,708,9,0,0,755
13319000005,1175,933,433,31,442,23,4,0,500
13269000006,2794,2221,1408,34,761,27,2,7,813
13209000002,691,527,467,11,43,8,2,0,60
13177000004,4921,3476,2426,83,833,69,60,7,1050
13177000005,2106,1459,1175,23,175,25,62,3,284
131210EP04B,3706,2626,49,100,2492,37,28,0,2577
131210EP04A,9014,6955,197,219,6488,76,86,9,6758
131210SC19B,2306,1839,43,74,1731,32,5,4,1796
1312100002J,2754,2523,1777,150,389,46,162,6,746
1312100006G,620,531,354,34,115,6,23,0,177
1312100001T,4743,4144,1005,652,2468,58,35,3,3139
131210CP051,1797,1481,41,80,1332,12,22,0,1440
131210CP07F,513,363,14,4,348,3,0,0,349
131210CP052,5,3,0,1,0,2,1,0,3
131210CP07D,7,7,0,1,5,1,0,0,7
131210CP07C,283,227,0,2,222,0,0,0,227
1312100002G,4436,4068,2903,241,619,58,246,6,1165
13151000059,6090,4345,2475,225,1499,94,59,6,1870
13257000004,1582,1250,1143,31,41,22,7,5,107
13119000003,4149,3344,2994,94,169,60,24,3,350
13119000001,3528,2754,2415,63,168,51,56,0,339
13119000004,3913,2904,2147,213,466,46,22,2,757
13119000005,1823,1421,1268,33,74,19,17,2,153
1312500EDGH,156,129,121,4,4,4,0,0,8
132890000HV,991,821,558,6,244,18,2,1,263
13177000001,582,493,264,21,193,17,6,1,229
13177000003,1922,1592,915,28,549,22,80,3,677
1300100001B,1834,1415,1251,46,89,27,8,4,164
1300100004B,1321,990,904,32,42,8,7,3,86
132250000B1,3635,2903,2081,116,586,98,29,4,822
13303000088,733,579,329,6,233,6,1,1,250
13273000002,1730,1384,866,32,468,19,6,3,518
13071000019,4550,3331,2176,514,561,84,28,3,1155
13249000001,4547,3328,2520,103,644,45,31,7,808
13275000111,1440,1055,513,55,463,21,13,3,542
13275000105,4206,2981,526,67,2328,39,29,8,2455
13237000107,5388,4425,3738,138,440,91,17,1,687
1312500MILL,1047,815,740,13,39,17,10,3,75
1312500GIBS,1061,818,720,3,82,13,2,1,98
13197000955,1343,1059,889,30,96,26,15,4,170
13119000002,2590,2070,1838,41,76,62,30,0,232
13151000060,5788,4374,2254,302,1603,92,159,2,2120
13151000057,3610,2850,1382,225,1088,33,132,3,1468
13151000053,5686,4470,1080,263,2404,43,715,14,3390
13151000038,7152,5238,1526,326,2948,95,380,7,3712
13151000034,8928,6529,1326,472,4476,126,239,6,5203
13275000107,1919,1501,1151,51,247,28,28,1,350
13151000025,9788,7011,2248,512,4062,101,171,10,4763
13119000007,3503,2721,2456,61,98,65,40,2,265
13257000001,6423,5099,3874,130,892,147,67,10,1225
13137000002,10659,7868,5273,1695,354,215,397,12,2595
13137000004,1423,987,682,160,36,37,77,0,305
13137000005,2988,2055,1106,773,105,39,64,0,949
13137000001,12544,9971,8974,376,210,268,120,10,997
132250000F2,4633,3508,901,775,1798,47,22,5,2607
13151000046,5368,4089,520,303,3226,48,47,6,3569
13151000041,5193,3816,1581,376,1719,94,110,12,2235
13151000056,4780,3780,1437,199,2006,104,89,7,2343
13257000003,4661,3730,3134,135,294,113,52,2,596
13119000006,3918,3093,2348,173,472,43,35,8,745
13257000008,4503,3623,3136,88,281,76,27,3,487
13123000001,4712,3783,3110,558,15,95,28,2,673
13123000006,1135,1008,937,18,6,31,8,0,71
1311100SUGC,2931,2432,2301,53,9,52,7,0,131
132250000F3,5035,4116,362,72,3673,16,7,5,3754
13279000513,8780,6561,3969,364,2023,83,142,4,2592
13279000043,2314,1772,1494,199,46,38,4,1,278
13279015361,6999,5205,3122,858,1137,68,33,7,2083
13279000514,6693,4966,2859,327,1696,71,26,2,2107
13109000011,10774,8127,4826,731,2410,132,72,12,3301
13031000011,10706,8543,4345,322,3674,98,149,12,4198
13031000014,9633,7185,3650,201,3102,87,159,18,3535
13031000013,12679,10397,6247,657,3063,160,296,23,4150
13031000004,5079,3545,2770,134,488,46,100,7,775
1305900001D,3351,2803,2077,127,429,56,86,4,726
13175000015,1446,1110,1008,24,42,27,6,1,102
13175000016,3654,2749,2011,105,581,62,7,0,738
132250000F1,4220,3278,1087,378,1771,65,20,5,2191
13303000097,9027,6809,2684,93,3939,57,54,2,4125
1300100005B,1843,1415,1174,84,133,26,3,0,241
1300100004D,2455,1880,1496,227,108,15,44,1,384
1300100001C,1538,1216,1008,68,127,10,5,3,208
130010003A1,1146,865,817,12,19,20,4,0,48
132250000B2,7330,5763,3768,245,1539,105,114,4,1995
1314100002A,872,719,159,3,550,1,7,2,560
1314100004A,2203,2032,397,13,1609,7,11,0,1635
13175000003,5589,4408,2612,104,1493,43,159,1,1796
13175000021,5622,4055,2018,170,1817,36,26,5,2037
1314100002B,1144,954,200,4,719,13,19,1,754
1314100001B,784,576,52,0,523,2,0,0,524
13175000005,5305,4177,2960,84,956,55,109,7,1217
13175000014,521,412,213,5,192,4,1,0,199
13175000007,1452,1128,630,35,451,8,11,2,498
1312100010E,1160,910,19,43,846,24,4,1,891
1312100010P,1757,1287,19,54,1221,7,12,1,1268
131210ML072,2194,1490,1107,90,102,21,169,1,383
131210ML071,148,101,83,5,4,0,6,0,18
131210ML07A,1026,761,601,42,48,18,43,1,160
1312100SS06,2336,1680,1372,77,95,19,97,2,308
1312100012F,1224,902,87,70,736,18,12,1,815
130990000CS,1598,1317,968,10,300,31,3,0,349
1309900000U,883,703,523,8,159,13,2,0,180
1324300718B,641,466,16,10,433,5,8,0,450
130990000CU,1587,1275,787,39,434,17,3,0,488
13115000055,5920,4660,3826,226,376,106,90,3,834
13115000140,5082,4233,2772,488,809,76,92,6,1461
13115000076,7236,5194,2635,1446,938,134,116,6,2559
13115000001,5423,4065,2940,638,351,93,49,2,1125
13101001058,3697,2709,1856,667,121,93,20,11,853
1306500000D,550,398,286,17,86,10,6,3,112
13115000050,8841,6801,4223,1202,981,154,252,5,2578
13115000020,2323,1814,1617,27,120,42,10,0,197
13115000135,4660,3602,3036,150,258,96,44,1,566
13115000090,6778,5120,3137,337,1460,104,130,7,1983
13115000110,2571,1995,690,202,1066,37,10,0,1305
13039000014,4088,3356,2863,100,241,74,72,9,493
13039000002,1880,1531,1183,26,284,37,7,3,348
13115000065,5120,3914,3102,126,495,116,76,3,812
13115000025,1626,1342,1200,33,61,36,2,4,142
131210AP01D,1481,1229,693,121,230,15,163,4,536
131210AP01A,7302,5543,3116,352,591,40,1399,6,2427
131210AP01B,1952,1650,889,140,263,26,334,4,761
1312100AP14,4390,3225,2039,181,265,45,669,1,1186
131210AP01C,3292,2399,1495,280,266,16,315,1,904
1312100007M,3413,2978,1615,320,683,42,337,5,1363
131210EP03B,1815,1473,94,96,1279,16,18,1,1379
131210CP01B,527,416,164,29,202,4,13,0,252
13039000009,10472,7567,5063,477,1512,193,338,30,2504
13039000007,3806,2770,1546,120,950,84,52,2,1224
13039000001,1354,1099,885,15,168,27,7,0,214
1322300001C,26417,18496,13162,1210,3141,390,558,31,5334
1322300011B,13996,10641,8068,603,1617,261,92,9,2573
13115000040,2191,1801,1680,35,37,36,13,0,121
13295000871,10292,8008,7008,151,526,235,75,10,1000
132050000CT,627,485,419,29,36,5,1,0,66
13055001083,399,325,259,12,40,14,1,0,66
13053FTBEN1,2,2,0,2,2,2,0,0,2
13055001382,227,190,174,1,0,11,2,0,16
13055000925,9261,7115,5704,152,1064,153,39,6,1411
13053000001,2578,1957,1168,61,647,50,38,5,789
13053FTBEN3,3449,2770,1649,560,316,54,181,46,1121
13215000112,13776,10070,1560,950,7336,168,262,37,8510
13115000105,5256,4095,2116,275,1580,119,54,3,1979
13039000012,2918,2352,1891,99,304,48,26,7,461
1312100001R,1851,1022,26,60,937,24,5,0,996
1312100001G,2547,1918,655,109,1078,37,68,2,1263
1312100SC13,4034,3077,192,119,2765,52,28,2,2885
1312100CH02,495,425,272,16,130,6,3,0,153
131210UC02A,14083,10178,399,964,8736,117,115,4,9779
1312100011B,7190,5511,63,105,5322,74,19,2,5448
1312100PA01,4510,3415,883,355,2109,62,51,4,2532
131210CH04A,991,803,689,36,67,6,6,0,114
1312100012M,3593,2499,60,97,2348,27,5,10,2439
1312100009E,3693,2776,457,102,2111,45,88,10,2319
1312100012K,3745,2966,461,111,2352,40,53,4,2505
1312100004K,2741,2279,185,52,2018,24,32,7,2094
131210EP02B,2009,1737,711,187,784,39,50,4,1026
131210EP02E,1954,1495,238,68,1176,18,13,0,1257
13277000006,2107,1581,1199,140,203,26,26,0,382
13277000002,3015,2378,2015,81,184,38,40,0,363
13277000012,5803,4307,2514,608,1023,62,104,5,1793
13277000003,2686,2072,1696,191,134,23,15,0,376
13017000001,6850,5226,2446,332,2348,110,25,4,2780
13017000002,10344,7939,5013,321,2397,122,93,2,2926
13021000HO4,2466,1902,1011,61,737,30,72,5,891
13021000VV1,5777,4995,2336,511,1952,92,110,2,2659
13021000RU2,4781,3698,2441,209,941,60,45,5,1257
13021000GF5,7233,4809,599,212,3936,33,36,6,4210
13021000GF4,3658,2561,497,127,1908,28,15,2,2064
13021000HO5,2370,1735,789,61,790,26,70,2,946
13295000881,3376,2635,2451,32,51,63,18,2,184
13295001818,6289,4839,4468,58,114,122,46,1,371
13295001812,11811,9212,7931,328,608,268,64,4,1281
13189000136,3452,2316,317,90,1903,25,6,6,1999
13295000869,3064,2389,2163,37,99,70,5,0,226
13295000960,2598,1979,1840,28,35,52,3,0,139
13295001893,5154,4085,3621,77,229,122,23,4,464
1312100009C,3643,2808,85,40,2676,45,20,0,2723
1312100009B,582,399,2,16,376,5,2,1,397
1312100003M,3500,3252,637,121,2433,21,65,4,2615
1306500000H,4947,3673,2299,109,1200,47,20,13,1374
13245000112,1568,1476,696,33,687,14,53,1,780
13021000EM3,4879,3862,1329,136,2301,66,36,12,2533
13311000071,439,388,361,7,13,5,0,0,27
13253000001,1792,1459,1106,20,319,16,1,2,353
13311000081,3789,2893,2606,115,36,113,10,2,287
13253000004,1696,1344,947,30,324,25,1,1,397
13021000EM5,3443,2629,836,33,1716,43,25,1,1793
13021000EM4,3504,2586,309,45,2230,14,7,2,2277
13033000007,660,530,199,17,308,4,3,1,331
13021000HO3,12654,9932,5659,367,3022,122,790,10,4273
13033000014,4531,3297,820,77,2375,33,8,1,2477
13033000016,1056,694,256,10,418,9,4,1,438
13031000003,3494,2646,1703,91,778,56,22,1,943
13031000012,2607,2018,1401,75,465,53,9,2,617
13031000010,5564,4276,3264,165,633,101,92,3,1012
13277000004,1890,1438,1230,64,115,22,11,0,208
13277000001,5981,4546,2609,538,1201,81,134,1,1937
13277000007,2010,1427,723,549,141,17,0,0,704
13277000009,6096,4848,2983,581,1062,63,182,0,1865
13123000008,1533,1272,1140,58,15,45,14,0,132
1312100010A,3601,2764,27,136,2586,26,7,1,2737
131210006L1,1135,912,728,37,98,5,41,0,184
131210006L2,824,605,516,25,26,10,28,1,89
1312100006D,12885,10253,6788,968,1675,140,715,15,3465
13021000WA1,3469,2717,1848,72,697,49,51,1,869
13207000011,751,594,318,4,260,11,0,0,276
13021000RU1,7940,6343,3744,362,1925,104,213,13,2599
13021000EM2,5453,3994,349,60,3570,39,22,7,3645
13039000005,2673,2038,1707,67,151,64,34,8,331
13039000013,4305,3214,2350,204,485,101,97,6,864
131210SC212,6110,4475,216,248,3955,26,66,3,4259
131210SC211,2579,1937,62,72,1804,17,12,2,1875
131210FA01B,9579,7280,823,564,5729,77,158,6,6457
131210SC21A,0,0,0,0,0,0,0,0,0
131210UC035,24,20,0,7,13,6,0,1,20
131210FA01C,1063,795,37,72,659,7,32,1,758
131210FA01A,5841,4309,495,503,3306,65,35,6,3814
131210SC07A,8756,6662,568,233,5793,72,82,3,6094
13189000132,1866,1575,1394,35,92,40,21,1,181
13189000134,2653,2089,798,45,1217,21,16,3,1291
13189000131,1780,1307,304,17,973,12,6,0,1003
13031000008,693,543,461,15,61,9,2,0,82
13031000009,1515,1101,670,47,342,41,6,2,431
131210ML06A,6036,4707,1559,470,938,99,1667,12,3148
131210AP12C,3050,2684,1934,222,245,32,217,2,750
131210AP12A,1913,1507,681,315,265,23,228,6,826
131210AP12B,2787,1914,397,112,232,31,1117,2,1517
131210AP12D,0,0,0,0,0,0,0,0,0
131210AP07B,2554,1889,1172,134,143,33,400,2,717
131210AP09A,7259,5233,2562,360,539,47,1673,5,2671
1312100008L,6091,5679,3837,406,929,69,446,20,1842
1312100010B,4145,3453,69,51,3313,47,18,1,3384
131210AP07A,5728,4594,2824,405,536,59,757,6,1770
1312100004M,1050,766,42,28,697,7,0,1,724
1312100002D,6530,5753,3178,366,1707,78,453,3,2575
1312100005J,683,631,300,46,227,7,57,0,331
131210EP02A,3610,2645,184,430,2002,67,17,3,2461
131210EP02C,675,545,171,55,311,8,8,0,374
130810CORDE,14918,11251,4485,327,6236,95,157,6,6766
1324500804H,3830,2999,1731,62,1091,87,27,10,1268
13245000608,2013,1564,956,43,477,35,38,17,608
13277000011,4730,3406,460,239,2677,66,12,3,2946
13137000006,8429,6939,5183,702,772,133,139,8,1756
13137000007,1784,1544,1464,32,6,24,2,1,80
132050000CN,2922,2167,345,100,1740,7,4,0,1822
13021000HA2,6216,4632,2231,154,2042,68,159,8,2401
13033000011,1835,1492,967,39,465,27,9,4,525
13021000GF2,3197,2424,392,108,1885,39,7,4,2032
13245000106,1756,1241,354,35,812,39,18,3,887
1300900MONT,5158,4087,2479,33,1497,58,13,3,1608
13019001767,847,663,597,35,15,14,3,0,66
13009000319,2631,2208,1189,31,958,16,16,5,1019
13277000005,1336,1081,977,57,27,13,6,0,104
1322300007B,8793,6521,4359,438,1494,154,108,16,2162
13019001157,8673,6580,5389,194,835,120,39,5,1191
13137000003,8204,6514,5617,377,192,208,106,17,897
13079000002,2190,1788,997,19,731,39,14,6,791
1300700000E,485,388,165,21,194,4,7,2,223
13245000207,3864,2737,343,83,2299,41,15,3,2394
13079000005,2555,2023,1758,75,113,53,27,1,265
1323900000M,123,107,46,7,45,11,2,1,61
13279000039,2244,1757,1366,230,134,30,2,0,391
131210SS07C,1236,989,651,197,100,8,37,0,338
131210ML021,3243,2160,1780,112,103,58,105,0,380
131210ML022,381,244,210,10,9,5,11,0,34
13245000303,1774,1424,1223,37,115,27,20,4,201
13245000301,3256,2565,1841,82,532,42,84,1,724
13245000703,7312,6123,2933,333,2497,106,318,15,3190
13245000801,709,576,364,37,149,15,13,6,212
13245000803,2432,2045,1096,537,200,44,178,7,949
1324500801B,696,531,396,40,76,11,3,2,135
13245000210,2745,2251,438,122,1611,26,86,11,1813
13245000503,5795,4444,902,243,3253,51,63,12,3542
13011000007,1615,1236,1022,157,18,33,7,1,214
13009000322,2191,1682,1273,10,377,14,6,4,409
1300900321W,4369,3420,982,53,2347,39,9,1,2438
13189000135,4279,3330,2173,67,1037,52,27,7,1157
1318900133A,1947,1506,965,145,344,34,13,3,541
131210SS07A,1486,1288,1012,66,90,28,105,6,276
1312100011K,2049,1723,113,39,1562,34,12,0,1610
131210SC14B,372,324,17,6,298,6,3,0,307
131210SC14A,1399,1050,22,14,1012,11,4,0,1028
1312100011C,3758,2851,42,59,2763,24,12,2,2809
1312100010D,6067,4192,56,228,3946,52,11,8,4136
131210005A2,3736,3292,1902,253,885,52,216,5,1390
131210005A1,3321,3044,2006,347,627,34,123,4,1038
1312100002E,2285,1906,1522,117,123,26,107,1,384
1312100RW03,7358,5934,3243,1125,1126,123,326,8,2691
131210RW07A,3730,2710,530,1133,925,117,87,4,2180
13107000053,12023,9084,4911,347,3649,115,93,9,4173
13169000001,3669,2740,2179,45,464,34,20,0,561
13169000011,3211,2368,1610,45,641,45,26,0,758
13169000003,4382,3369,1458,43,1817,38,22,1,1911
13245000309,4472,3502,582,183,2499,62,263,12,2920
13245000310,8692,6973,2223,403,4082,117,222,17,4750
13073000076,2801,2165,1401,166,437,50,145,2,764
13245000402,9711,7621,2947,1427,2707,157,449,40,4674
13139000029,4420,3393,2625,404,154,78,150,4,768
13139000031,4086,2984,2415,192,156,58,142,1,569
13139000030,6083,4592,3293,761,317,121,112,3,1299
1310300001B,4395,3297,2872,89,218,92,24,1,425
1310300003D,4448,3220,2403,85,612,102,21,7,817
1310300004C,4260,3065,2577,139,201,117,17,3,488
13139000002,9232,6531,1993,3451,609,183,429,10,4538
13139000021,6787,5369,3399,1115,602,109,151,3,1970
13179000001,1270,1012,173,17,818,14,6,2,839
13179000007,6250,4490,2006,553,1713,108,148,52,2484
13179000003,5760,4558,2379,164,1879,89,62,11,2179
13179000006,4643,3646,2777,168,550,107,57,9,869
13179000011,7087,5241,1836,489,2595,119,285,65,3405
13085000003,11635,9312,8098,624,135,244,159,13,1214
13085000002,12754,9963,9024,388,106,317,105,19,939
13069000005,5779,4852,2591,289,1902,50,24,2,2261
13069000002,3264,2415,1746,213,422,29,10,5,669
13155001529,6184,4794,2634,445,1543,57,125,0,2160
13155001753,942,749,591,44,101,15,1,1,158
13215000101,7397,5804,1690,216,3820,85,67,12,4114
13215000103,8479,6539,636,191,5645,78,87,38,5903
13215000113,8330,6387,557,225,5522,77,92,27,5830
13179000004,5789,4124,1181,518,2252,125,143,61,2943
13179000009,4867,3512,1122,422,1794,81,170,40,2390
13295001809,1643,1286,1072,6,155,28,9,1,214
13245000604,2868,2134,811,119,1127,54,47,3,1323
13245000102,2559,2152,793,51,1210,45,65,3,1359
13245000502,5860,4354,544,192,3541,75,69,13,3810
13245000501,4931,3586,457,148,2917,46,62,13,3129
13207000008,2601,1970,1652,46,221,51,16,0,318
13245000807,2403,1821,578,81,1071,53,57,15,1243
13245000111,2017,1657,441,71,1080,31,60,0,1216
13013000003,4948,3725,2718,391,277,114,227,6,1007
13013000014,2258,1777,1280,198,132,44,131,2,497
13211000006,3434,2664,2198,47,348,63,15,1,466
13211000004,4058,3157,2362,112,603,51,46,6,795
13211000007,3567,2777,2274,64,375,58,12,3,503
13157002000,19247,14887,12037,880,1302,347,290,23,2850
13211000005,942,720,576,38,79,15,11,0,144
13155000901,2540,2004,1822,56,76,51,9,9,182
13013000005,7515,5647,4060,483,745,123,246,4,1587
130550P-870,1825,1648,774,69,788,21,6,0,874
13055000870,6604,4907,4175,435,123,146,25,5,732
13055000962,699,560,523,5,10,20,3,0,37
130810LISTO,1309,1052,925,52,54,21,5,0,127
1310300004A,5539,3996,3130,157,559,106,43,4,866
1310300003B,2130,1611,1111,19,445,31,8,0,500
1310300001D,2897,2210,1911,99,112,60,25,6,299
1310300001C,2105,1636,1307,76,144,88,20,1,329
1310300001A,2820,1971,1605,93,150,74,40,0,366
1310300005B,6240,4351,2759,281,1005,114,179,13,1592
1310300005C,2163,1684,1198,78,325,37,53,2,486
13139000022,6466,4427,580,1759,2045,54,41,4,3847
13139000012,6870,5352,3787,953,431,132,70,6,1565
13139000005,5891,4768,3885,416,230,109,111,1,883
13139000006,5315,4203,2967,514,498,87,132,6,1236
13139000024,6286,4582,2116,1767,569,152,75,7,2466
