GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
51087000214,8056,2328,5560,168
51087000402,11339,3924,7151,264
51800000202,8931,5249,3548,134
51800000601,9877,3473,6229,175
51800000404,8383,384,7942,57
51183000101,4158,861,3270,27
51183000602,1603,922,662,19
51157000502,2918,1411,1453,54
51183000301,3046,2014,1006,26
51047000603,3705,1738,1883,84
51047000601,2110,1251,838,21
51630000201,15037,4960,9639,438
51073000501,13991,10232,3519,240
51073000401,11225,6926,4090,209
51045000201,3203,2576,576,51
51710000506,11349,3588,7467,294
51710000210,9069,2109,6698,262
51710000413,11170,1668,9362,140
51710000510,11451,5536,5577,338
51710000511,10564,4246,6040,278
51073000402,9848,5993,3662,193
51003000202,12965,1952,10578,435
51003000201,13735,4777,8634,324
51003000304,4516,1431,2975,110
51003000305,10058,3028,6776,254
51091000005,1443,922,504,17
51069000104,8002,5228,2624,150
51069000202,8293,5829,2316,148
51061000102,11607,8283,3103,221
51760000703,7943,444,7332,167
51760000609,12080,1132,10697,251
51760000911,7185,322,6793,70
51025000401,5562,2109,3418,35
51025000303,1864,900,959,5
51029000601,5342,2286,2990,66
51111000301,2415,1834,563,18
51019000403,13254,9287,3669,298
51680000101,15425,7429,7475,521
51680000204,4066,1584,2419,63
51680000103,10089,5309,4534,246
51680000301,5846,2331,3312,203
51680000202,10779,1923,8618,238
51183000502,1346,532,803,11
51045000403,1384,1076,299,9
51710000218,12670,4893,7384,393
51710000305,7470,1323,6033,114
51087000418,8853,3307,5317,229
51087000514,12966,1105,11732,129
51087000212,4060,1032,2964,64
51087000411,10441,3875,6333,233
51087000106,13148,4869,7949,330
51087000404,8779,3839,4691,249
51087000415,6897,2672,4092,133
51087000109,5186,2922,2164,100
51087000309,12737,5477,7034,226
51093000401,4144,2885,1211,48
51093000504,6568,4510,1970,88
51087000213,7467,1301,6035,131
51087000211,4568,214,4301,53
51087000301,9571,4274,5086,211
51073000302,11309,7489,3612,208
51045000303,1516,1023,470,23
51710000304,5685,913,4708,64
51710000405,10120,389,9641,90
51001000803,3245,2074,1134,37
51025000302,3841,1977,1842,22
51191000401,8732,6409,2212,111
51059000710,9772,2290,7193,289
51059000717,8333,1998,6099,236
51059000723,7673,1613,5839,221
51059000618,24447,7034,16842,571
51059000411,11447,2791,8412,244
51059000621,10062,2045,7759,258
51059000408,11383,1994,9116,273
51059000428,12649,1658,10806,185
51059000713,13286,2882,10114,290
51059000720,12308,3748,8227,333
51710000203,4923,1403,3369,151
51710000211,11718,3341,8050,327
51710000217,8301,2268,5844,189
51760000412,8427,1653,6581,193
51760000207,10778,2092,8355,331
51760000504,13800,1369,12053,378
51143000204,3729,2751,931,47
51143000108,3039,2081,934,24
51143000704,10106,7061,2929,116
51143000405,10538,7264,3183,91
51001000202,6644,4420,2154,70
51021000301,2231,1862,339,30
51021000401,4346,3508,791,47
51021000202,3768,2977,727,64
51021000201,752,570,176,6
51710000408,9416,3644,5605,167
51710000411,5221,149,5026,46
51710000310,13026,725,12186,115
51710000309,14979,2738,11946,295
51073000101,8216,5554,2502,160
51021000102,2284,1835,416,33
51710000415,7964,2506,5297,161
51710000214,10379,2353,7808,218
51710000306,6415,484,5837,94
51183000302,1076,869,188,19
51087000512,5417,1654,3655,108
51087000516,14136,3001,10977,158
51760000204,10236,1853,8056,327
51760000706,11583,737,10696,150
51760000111,7728,2743,4803,182
51091000001,2426,1513,868,45
51790000101,13038,5873,6892,273
51087000509,8304,1820,6390,94
51087000408,11419,4635,6548,236
51159000401,4326,2986,1302,38
51001000502,2744,684,2032,28
51143000501,8684,5765,2808,111
51001000403,1390,948,435,7
51670000501,6682,3900,2649,133
51670000201,5125,813,4260,52
51075000502,8121,4933,3013,175
51075000401,12063,7226,4612,225
51075000501,12471,7914,4307,250
51075000301,7419,4433,2866,120
51570000003,8696,5649,2883,164
51169000504,3125,2725,390,10
51660000202,12226,4414,7424,388
51660000203,10863,3823,6723,317
51660000201,11596,4527,6728,341
51059000309,13611,4832,8479,300
51059000106,17267,3876,13119,272
51059000104,11132,3902,6982,248
51059000235,12364,2883,9239,242
51059000229,21968,7411,14076,481
51059000221,12057,3366,8474,217
51059000616,12297,5254,6794,249
51059000219,14702,4517,9841,344
51059000721,14727,2819,11478,430
51059000718,9982,2786,6958,238
51059000712,6315,1785,4340,190
51059000614,9559,3767,5552,240
51059000827,12010,4013,7737,260
51169000503,1343,1159,164,20
51171000202,8377,5678,2539,160
51171000304,4982,3640,1249,93
51171000601,16046,10110,5652,284
51171000504,8680,6198,2354,128
51540000101,14859,2258,12270,331
51540000201,13802,1156,12364,282
51540000202,17559,3183,14025,351
51059000613,15700,7508,7767,425
51059000128,11418,3182,7982,254
51059000511,11161,2878,8014,269
51059000517,8010,1786,6090,134
51059000931,12095,3294,8543,258
51059000904,7685,2963,4497,225
51059000903,17355,6058,10831,466
51059000902,20489,5327,14843,319
51059000629,12668,4627,7816,225
51059000208,15228,3308,11577,343
51059000916,18992,7322,11238,432
51059000851,11225,4264,6753,208
51059000427,12050,3026,8749,275
51059000914,10870,3928,6643,299
51059000304,7975,3100,4711,164
51059000306,9370,4079,5122,169
51059000328,12709,5158,7232,319
51059000318,5912,1822,3959,131
51059000521,9907,3158,6569,180
51710000207,10363,1037,9074,252
51171000303,8311,6528,1685,98
51171000103,13747,9585,3886,276
51540000402,10671,1781,8610,280
51015000405,6900,4687,2068,145
51015000502,5246,3881,1275,90
51015000504,10034,7465,2374,195
51191000101,11187,7263,3718,206
51191000502,6188,4168,1935,85
51029000401,5624,3317,2234,73
51029000201,3216,1655,1538,23
51087000401,12731,5161,7259,311
51087000502,5435,692,4682,61
51087000501,9120,6441,2570,109
51087000105,14311,5048,8890,373
51710000301,8714,1042,7543,129
51710000507,9264,3540,5408,316
51710000208,5989,2414,3437,138
51710000213,11646,2345,8887,414
51073000103,5244,3657,1468,119
51073000102,7507,4920,2451,136
51021000302,1143,958,177,8
51710000106,10866,3422,7186,258
51710000311,15526,4423,10782,321
51710000215,8392,3186,5038,168
51710000313,5222,165,5021,36
51073000301,9261,6228,2876,157
51045000301,2016,1416,564,36
51045000101,2600,2079,483,38
51530000002,5741,3534,1950,257
51530000001,7205,4688,2320,197
51550000004,10381,6250,3923,208
51550000001,10732,6543,3956,233
51550000037,12056,7010,4798,248
51550000051,13447,8707,4499,241
51067000301,4145,3155,932,58
51149000202,9448,5978,3330,140
51149000203,4216,2843,1337,36
51179000102,11082,5467,5410,205
51179000501,16956,9592,7047,317
51179000502,12328,6071,5949,308
51179000103,12068,6711,5099,258
51650000202,11902,4812,6803,287
51650000112,14060,3467,10322,271
51650000210,16184,3554,12334,296
51063000401,8645,5867,2638,140
51650000101,9848,1288,8417,143
51179000402,16405,5510,10539,356
51121000301,10622,7277,3193,152
51121000103,13681,3921,9316,444
51121000101,11076,4687,6104,285
51121000204,13714,6669,6640,405
51027000103,4506,3829,644,33
51830000001,20593,6103,14079,411
51105000404,4039,3244,760,35
51105000501,1948,1289,640,19
51179000101,21625,14320,6865,440
51179000404,12484,6408,5762,314
51179000403,15933,9036,6564,333
51179000204,14473,7959,6284,230
51550000031,10689,1524,9043,122
51550000011,8150,4205,3778,167
51550000046,9385,4822,4372,191
51550000033,5614,3172,2328,114
51550000012,8986,1112,7779,95
51670000701,5503,2130,3281,92
51111000401,1685,1325,347,13
51019000205,8308,6015,2202,91
51019000701,9997,7954,1900,143
51019000504,5458,4194,1170,94
51135000501,6274,3384,2789,101
51135000401,3565,758,2785,22
51179000104,16954,9041,7509,404
51015000303,6531,5331,1114,86
51015000302,4585,3453,1053,79
51027000403,4140,3207,866,67
51027000701,3791,2847,914,30
51105000503,690,580,101,9
51121000502,8651,4598,3866,187
51027000201,684,466,213,5
51027000502,999,551,443,5
51097000401,3760,2075,1627,58
51171000401,15111,9311,5449,351
51760000602,5771,130,5580,61
51760000213,13867,732,12811,324
51760000811,7760,545,7131,84
51181000401,4423,1736,2639,48
51135000101,4040,2542,1458,40
51135000202,2364,1760,563,41
51121000405,10258,5747,4271,240
51121004031,8611,5991,2478,142
51121000202,12553,6112,6061,380
51105000302,4109,3322,762,25
51830000002,17496,4403,12686,407
51089000601,5797,3770,1964,63
51089000103,9311,6940,2270,101
51089000302,4306,2058,2197,51
51089000401,3786,2634,1103,49
51089000402,4108,2594,1466,48
51191000301,9906,7322,2452,132
51171000503,10947,7822,2933,192
51135003011,759,292,460,7
51135003012,2655,1014,1619,22
51135000201,5375,3108,2197,70
51059000602,9415,2862,6271,282
51059000609,8936,3239,5424,273
51059000921,15951,6050,9477,424
51059000311,8293,3248,4826,219
51059000422,14842,3512,11003,327
51036000201,6660,2081,4523,56
51191000504,1196,953,236,7
51191000302,8580,5479,2928,173
51191000703,8656,6425,2096,135
51153000502,8600,3094,5327,179
51153000607,11673,3297,8145,231
51153000605,10626,3330,6969,327
51051000101,5783,4204,1516,63
51153000512,11855,2441,9210,204
51153000407,12953,6949,5819,185
51153000406,4688,2413,2221,54
51153000204,11268,3809,7224,235
51153001062,1079,375,681,23
51153000310,10675,2889,7619,167
51153000303,7206,1906,5169,131
51540000102,17063,2147,14592,324
51171000501,945,581,358,6
51033000402,3332,1294,1997,41
51033000302,8330,4624,3580,126
51033000501,6303,2394,3819,90
51069000301,6467,4687,1680,100
51191000402,10239,7383,2724,132
51013000034,11056,2579,8191,286
51153000707,10747,2935,7678,134
51015000201,10770,8069,2513,188
51015000404,2397,1852,521,24
51015000601,7489,5540,1831,118
51015000304,5221,4029,1127,65
51153001061,11145,2507,8463,175
51153000108,17815,6625,10837,353
51109000501,3643,1656,1937,50
51061000402,12243,6459,5574,210
51061000403,12639,7988,4347,304
51061000203,12028,5839,5890,299
51061000303,13622,7446,5863,313
51061000301,8421,6075,2190,156
51650000205,17479,10044,7088,347
51650000117,9430,2136,7120,174
51650000105,8513,1263,7135,115
51650000104,15445,1893,13306,246
51650000214,14007,4551,9229,227
51127000201,9318,5780,3350,188
51153000311,15945,4207,11524,214
51153000506,14269,5052,8948,269
51153000302,7592,1333,6153,106
51153000409,15381,5423,9614,344
51153000412,9102,5240,3709,153
51153000101,13337,8661,4423,253
51191000102,5808,3625,2078,105
51089000501,3250,1730,1484,36
51089000503,7297,5645,1570,82
51089000201,3317,2022,1244,51
51089000203,5128,1434,3648,46
51153000112,15711,6256,8987,468
51153000102,16316,7210,8656,450
51640000001,5301,3472,1754,75
51067000201,8455,6195,2153,107
51149000103,9528,5302,4098,128
51550000021,10674,5538,4951,185
51730000701,10060,875,9136,49
51067000102,9926,7042,2707,177
51013000013,10786,1983,8636,167
51013000025,12798,2284,10268,246
51013000039,8216,1675,6369,172
51153000211,13834,5942,7698,194
51025000304,1961,875,1074,12
51143000301,3767,1380,2343,44
51159000201,3830,2435,1347,48
51001000802,4814,2148,2616,50
51191000501,12918,9987,2794,137
51550000029,8230,5137,2889,204
51550000008,10938,4714,6030,194
51550000005,9882,1096,8654,132
51061000501,12202,5581,6444,177
51059000803,17913,9397,8125,391
51059000132,13333,3455,9554,324
51059000121,10275,3297,6739,239
