GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
42007001148,773,634,579,12,22,11,3,0,55
42007000155,1278,1005,624,55,272,42,17,1,381
42007001080,798,665,644,6,3,11,2,0,21
42007000770,1335,1101,1062,8,0,16,7,0,39
42003005880,717,615,309,22,243,2,37,1,306
4200300E010,778,612,536,9,33,3,25,0,76
4200300D980,1053,820,692,19,24,3,71,1,128
4200300E000,679,553,497,13,11,8,22,0,56
4200300E140,1607,1279,1181,23,40,16,14,0,98
42003003360,1081,856,744,22,22,7,63,1,112
42003003700,693,480,190,19,256,7,9,2,290
4200300B030,690,616,492,19,86,10,9,2,124
42003000452,1073,878,807,16,20,8,20,0,71
42003000441,1107,930,844,18,25,9,22,1,86
42003000522,1126,947,890,11,17,3,17,1,57
42003000472,1415,1192,1108,12,25,22,21,1,84
42003001200,538,401,94,8,286,10,4,0,307
42003001740,591,436,130,9,291,14,1,0,306
4200300B130,775,673,501,30,116,12,16,0,172
42067000200,2790,2012,1916,33,13,23,16,3,96
42007001535,1295,1141,1073,12,28,7,15,4,68
42007000265,1436,1185,1094,19,36,22,1,0,91
42007000005,527,419,385,4,26,4,1,2,34
42003005291,818,671,615,5,14,18,10,0,56
42003003000,2511,1842,1659,23,40,9,106,3,183
4200300H091,849,669,75,15,575,14,4,0,594
42003006390,1859,1764,1334,57,145,4,216,1,430
4200300B600,924,779,647,19,69,10,23,0,132
4200300C440,424,313,130,12,158,6,2,1,183
42003009130,1918,1864,1434,144,178,6,98,1,430
42003000770,1183,928,880,9,10,7,19,1,48
42003003570,21,17,6,6,6,0,0,0,11
4200300B660,761,578,369,9,184,15,12,0,209
4200300A350,315,223,51,9,157,2,4,0,172
42003003070,2096,1449,1234,37,37,10,120,1,215
42003000950,589,510,408,12,62,7,17,0,102
42003001451,1125,951,725,24,158,13,28,2,226
4200300B720,343,261,153,2,88,9,3,0,108
42007001095,1509,1206,925,56,177,21,22,0,281
42007001340,1529,1231,1150,16,21,20,4,2,81
42007001350,1820,1525,1427,24,15,27,5,6,98
42007000735,1607,1353,1305,15,11,8,8,1,48
42007001400,1300,1105,974,23,52,22,7,4,131
42007000808,1496,1112,987,14,51,37,7,2,125
4200300B620,88,68,37,2,27,2,2,0,31
4200300B700,820,646,404,13,223,4,4,1,242
42003002920,1280,1011,915,28,20,11,36,1,96
42003002640,2240,1754,1670,18,6,9,37,0,84
42003005370,1616,1408,1296,26,47,12,24,0,112
42003005241,913,704,627,7,15,7,40,1,77
42001000400,2044,1599,1328,212,21,31,14,0,271
42001000425,3273,2571,2271,216,26,34,31,0,300
42001000370,3701,2835,2343,381,26,57,12,3,492
42117000130,48,42,40,1,1,0,0,1,2
42117000280,569,485,449,13,5,12,1,3,36
42117000430,1661,1357,1255,23,10,20,38,1,102
42117000460,1112,890,856,7,9,6,4,0,34
42067000071,636,522,505,2,4,9,0,0,17
42117000320,2169,1732,1634,15,15,38,10,0,98
42117000230,1033,803,771,9,5,6,4,0,32
42117000240,234,169,158,0,0,9,1,0,11
42117000392,946,736,707,3,7,2,4,2,29
42067000030,3340,2643,2539,41,25,29,9,3,104
42067000020,1610,1202,1152,17,8,18,1,0,50
42067000010,768,598,574,4,5,10,3,0,24
42003003021,933,777,704,9,18,8,29,4,73
42003000050,1032,811,733,30,8,11,27,0,78
4200300E685,771,643,569,8,46,6,13,1,74
4200300C860,990,808,645,20,110,9,8,0,163
42003003440,679,485,463,4,4,0,12,0,22
4200300A210,1085,1032,864,40,84,12,37,1,168
42003004940,382,334,275,13,22,8,6,0,59
42003002501,1404,1141,992,43,39,8,56,0,149
4200300A290,778,699,558,35,68,7,20,1,141
4200300B390,582,509,455,15,22,10,9,0,54
4200300D420,937,709,424,21,125,16,126,0,285
4200300D200,918,776,609,21,53,9,86,1,167
4200300F510,1203,971,850,5,53,16,30,0,121
4200300F529,930,745,675,30,15,13,15,0,70
4200300D300,830,665,292,27,319,13,14,4,373
42003006500,352,264,12,6,251,11,1,1,252
42003006920,545,510,433,16,37,3,17,0,77
42003007390,910,845,681,37,44,7,71,1,164
42003007890,788,648,551,14,62,5,15,0,97
4200300B520,1063,909,738,18,51,6,88,0,171
42003003580,373,318,168,4,134,6,6,0,150
4200300E135,2810,2082,1890,8,124,12,32,4,192
42003005400,900,724,88,6,631,11,1,1,636
42003002190,2573,2017,1861,37,54,18,25,3,156
4200300G670,1108,910,822,11,50,22,2,0,88
42003003491,1033,813,444,19,321,24,18,1,369
42003008340,817,663,410,32,191,6,27,0,253
4200300F641,586,480,353,24,88,17,8,1,127
42001000040,2403,1971,1781,70,45,38,30,0,190
42001000120,1417,1171,1090,10,27,21,26,2,81
42001000290,2395,1849,1661,124,11,28,26,3,188
42001000180,2318,1917,1726,95,31,52,14,3,191
42117000210,1614,1282,1221,7,19,21,3,0,61
42055000105,5881,4319,2358,1158,688,153,109,3,1961
42055000213,3133,2558,2283,110,81,52,34,5,275
42055000226,4665,3638,3222,159,127,33,79,8,416
42055000280,452,383,372,8,0,0,1,0,11
42055000229,2396,1900,1630,118,112,37,10,4,270
42055000219,2665,2024,1768,72,141,19,34,2,256
42055000216,2455,2043,1748,166,79,10,47,3,295
42127000070,1221,1037,993,12,4,11,7,0,44
42127000190,4850,4023,3682,169,68,49,50,0,341
42001000432,1901,1496,1361,76,9,26,20,2,135
42001000436,1912,1516,1437,29,6,19,15,3,79
42001000310,2646,2069,1929,69,14,21,16,2,140
42001000410,1868,1389,1152,183,26,18,15,1,237
42001000385,1955,1614,1496,39,23,22,14,2,118
42001000440,2172,1810,1636,85,42,19,17,1,174
42001000390,2622,2131,1981,51,36,34,19,0,150
42001000380,1834,1497,1367,45,25,24,23,1,130
42001000200,2844,2290,2177,35,19,29,14,2,113
42001000460,2268,1788,1578,148,18,24,15,1,210
42001000240,1689,1339,996,186,97,38,34,2,343
42001000078,2129,1698,1580,32,16,30,10,4,118
42001000360,1269,967,850,54,25,15,8,4,117
42001000350,1808,1388,1197,115,36,15,18,1,191
42113000140,314,286,270,2,1,7,0,0,16
42113000010,1065,866,832,8,1,13,3,0,34
42067000120,2055,1614,1561,19,18,11,5,0,53
42065000655,2546,2043,1952,6,9,39,12,3,91
42065000475,2549,1965,1857,26,14,34,5,0,108
42117000045,3565,2793,2649,45,8,45,17,1,144
42055000670,1853,1439,1284,41,49,35,11,2,155
42055000650,1503,1120,1000,37,54,16,19,1,120
42055000725,1279,1035,932,30,32,13,14,2,103
42029000690,2476,1910,1687,146,40,23,23,1,223
42029000340,2934,2285,1918,120,33,15,165,1,367
42067000110,1993,1621,1498,85,12,18,5,0,123
42031000090,2393,2116,1784,66,178,28,62,1,332
42073000555,1406,1135,858,31,231,18,2,0,277
42073000870,1484,1206,1157,2,3,17,6,0,49
42073000880,1429,1143,1079,2,2,32,10,0,64
42073000770,777,628,599,2,5,15,0,0,29
42019000770,1400,1160,1117,9,6,12,5,1,43
42073000864,1150,894,866,8,1,6,4,0,28
42073000862,1406,1170,1094,7,11,24,10,1,76
42073000010,1076,858,823,11,4,5,4,0,35
42073000335,1104,873,775,29,55,10,3,1,98
42073000700,1211,955,907,7,3,11,11,0,48
42073000710,1470,1164,1109,12,3,20,7,2,55
42073000720,1281,1000,958,9,2,14,5,0,42
42117000110,1059,823,797,4,1,12,1,1,26
42117000100,1734,1424,1364,14,4,25,11,2,60
42031000280,1487,1223,1163,7,11,12,19,2,60
42031000020,1833,1433,1384,2,11,21,3,1,49
42031000290,978,759,721,5,12,2,4,0,38
42031000190,534,455,432,4,7,2,6,2,23
42061000330,757,550,387,10,136,15,1,1,163
42061000090,868,702,682,6,0,7,4,0,20
42061000110,1478,1223,1188,6,5,19,1,0,35
42001000270,2300,1891,1786,34,10,40,20,4,105
42055000690,1545,1210,1066,51,58,28,11,1,144
42055000223,3122,2391,2062,114,103,37,62,6,329
42055000620,2220,1743,1600,28,72,19,19,2,143
42055000170,1430,997,952,15,7,14,1,2,45
42061000340,700,548,476,18,36,10,2,1,72
42061000270,611,495,484,4,4,2,3,0,11
42061000500,199,181,178,1,0,0,2,0,3
42011001715,2280,1747,1172,325,208,18,58,2,575
42011000208,2046,1600,1502,62,12,18,5,0,98
42011000212,2084,1691,1538,90,22,27,7,2,153
42011000730,1709,1225,604,501,112,39,19,1,621
42011001370,2126,1620,502,869,276,35,25,6,1118
42011001520,2569,2026,1494,349,147,31,30,0,532
42011001775,2269,1754,1528,96,49,13,63,1,226
42011001795,2593,2067,1678,188,64,6,135,5,389
42001000434,1986,1482,1291,134,10,31,11,1,191
42055000200,2210,1716,1538,40,63,27,43,0,178
42055000462,1532,1212,1159,12,14,23,4,0,53
42055000140,1646,1393,1202,80,88,18,17,2,191
42055000560,1373,1038,957,16,24,28,4,0,81
42055000610,3594,2901,2682,51,56,50,47,1,219
42055000090,2227,1845,1528,147,116,33,33,6,317
42055000050,5202,3834,3548,82,68,62,54,6,286
42065000540,2370,1858,1794,3,7,23,2,1,64
42065000060,2276,1840,1761,8,9,30,9,1,79
42065000690,80,67,62,3,1,1,0,0,5
42065000510,773,568,555,3,0,5,2,1,13
42127000330,1482,1273,1137,49,33,31,15,0,136
42031000340,399,348,342,2,0,3,1,0,6
42065000315,1323,1112,1056,4,27,12,0,0,56
42031000370,776,620,602,2,2,8,2,0,18
42131000230,2687,2203,2072,25,25,23,19,0,131
42131000090,307,256,241,2,0,11,1,0,15
42131000150,1668,1388,1310,17,16,27,1,2,78
42131000120,899,687,651,9,6,13,0,1,36
42131000290,1334,1031,975,19,11,10,4,0,56
42131000030,1435,1221,1151,6,10,19,15,1,70
42127000010,1300,1025,952,24,6,22,11,2,73
42127000100,2167,1769,1653,48,12,22,24,0,116
42127000110,1350,1107,979,52,18,22,29,0,128
42127000290,4115,3446,3142,132,66,44,43,3,304
42127000310,1793,1449,1361,24,4,35,11,0,88
42079001552,2711,2299,2126,74,39,30,13,1,173
42079000920,3025,2244,734,1405,209,35,18,12,1510
42079000165,1312,1076,999,32,11,16,8,2,77
42079002635,1723,1408,1187,108,71,26,13,1,221
42079000105,1909,1625,1543,35,12,14,17,0,82
42079000807,2020,1632,1274,292,42,33,30,10,358
42079002025,1884,1562,1372,66,64,26,30,0,190
42079002404,1242,1044,900,97,26,2,23,3,144
42079001150,1162,965,925,5,5,16,3,1,40
42079002406,1222,1013,939,47,5,10,5,1,74
42079002402,1382,1073,1010,22,7,9,25,0,63
42079000152,1706,1390,1295,36,26,15,19,0,95
42079000825,1610,1333,1130,163,31,12,5,2,203
42079000132,2121,1809,1663,84,22,18,27,1,146
42079000095,291,237,222,10,0,0,0,0,15
42079001615,2212,1798,1536,113,96,32,23,1,262
42079001760,222,180,170,4,1,3,4,0,10
42055000315,4694,3581,3118,223,149,69,39,5,463
42055000546,3153,2375,2232,55,39,30,13,2,143
42055000543,3119,2381,2182,59,73,25,30,1,199
42127000260,3676,3107,2834,149,32,51,32,1,273
42031000010,1119,860,838,2,4,12,1,2,22
42065000160,994,788,757,14,3,11,3,0,31
42079000142,1556,1276,1173,56,17,4,25,2,103
42079001035,3147,2246,765,1428,123,23,9,3,1481
42101004314,649,498,14,66,417,13,7,9,484
42101000205,959,802,530,95,22,25,143,2,272
42101003201,356,259,13,10,230,3,7,0,246
42101001814,1381,1181,640,235,235,12,79,1,541
42101001024,595,491,2,4,483,11,4,0,489
42101001014,977,752,9,13,732,12,3,2,743
42101000311,833,669,22,8,631,19,7,0,647
42101004104,1045,726,324,191,181,18,24,0,402
42101004511,1079,776,172,377,261,20,22,1,604
42101004028,1460,1065,116,24,731,16,199,4,949
42101006316,701,572,463,26,32,10,46,0,109
42101005016,964,791,9,24,764,9,5,0,782
42101003005,854,720,470,39,145,7,56,1,250
42101005210,621,570,112,10,407,8,32,2,458
42101005830,1040,797,513,22,36,2,207,1,284
42031000310,1645,1365,1255,19,56,9,13,1,110
42031000130,1434,1150,1119,1,6,9,5,2,31
42031000440,442,350,333,5,3,8,1,1,17
42031000350,513,422,408,4,0,7,0,0,14
42101002806,539,405,1,13,394,6,2,1,404
42101003629,922,759,319,78,56,6,305,0,440
42101003946,1028,887,732,73,18,15,55,1,155
42101003945,1073,907,741,54,29,17,74,0,166
42101004818,722,624,183,40,101,8,295,6,441
42101006622,1611,1252,813,94,109,14,229,1,439
42101003428,765,607,37,13,547,9,18,1,570
42101003414,1074,891,39,27,823,12,13,3,852
42101003412,960,748,10,9,719,12,15,0,738
42101001517,1300,1169,901,85,38,5,127,0,268
42101001515,671,615,427,74,83,5,31,0,188
42101002107,1220,1147,956,78,54,5,52,0,191
42101001502,1040,905,706,51,80,6,48,0,199
42101000606,510,405,6,7,379,0,11,3,399
42011000090,1649,1274,1190,33,19,11,20,0,84
42011000080,3813,3334,2677,385,200,38,31,2,657
42011001550,2109,1675,1437,116,47,13,68,0,238
42011000770,3040,2217,1237,836,121,36,38,3,980
42101002144,943,759,664,21,43,12,20,3,95
42101002134,1246,1024,768,40,129,18,70,2,256
42101006217,1120,812,203,210,347,19,49,2,609
42101001901,731,529,10,409,141,15,12,4,519
42073000950,1196,1036,967,7,37,9,8,0,69
42073000920,989,868,832,5,15,3,3,0,36
42073000255,1372,1117,1036,10,8,23,2,0,81
42079000975,2739,2016,913,1051,152,31,8,6,1103
42101004308,962,685,19,453,239,11,0,0,666
42101001324,523,393,4,32,363,6,1,0,389
42101000829,1738,1686,1331,54,117,8,172,0,355
42101003417,1003,781,55,26,689,11,12,1,726
42101004012,846,577,54,22,451,1,46,1,523
42101006415,1405,1246,821,110,221,5,75,3,425
42101006407,1009,880,661,53,107,1,43,1,219
42101004702,811,753,247,62,254,9,186,0,506
42101004919,957,697,17,116,564,16,9,0,680
42101004909,2043,1509,37,524,765,23,220,1,1472
42101000201,1193,993,797,69,60,15,62,0,196
42101005821,1061,857,668,59,59,6,68,1,189
42101004512,568,447,251,98,101,6,9,4,196
42079000666,1386,1098,996,59,28,13,6,2,102
42079000596,3833,2887,2255,506,74,52,28,0,632
42079002065,2602,2292,2013,40,106,23,121,0,279
42079000845,1652,1359,1119,188,28,11,17,2,240
42041000350,4713,3975,3379,118,139,54,261,9,596
42041000340,2059,1682,1351,136,116,9,58,6,331
42041000770,1714,1258,1179,20,19,16,20,0,79
42073000485,1560,1201,1006,7,144,22,7,1,195
42073000080,1037,841,780,15,14,10,1,0,61
42073000075,839,688,627,7,18,4,11,0,61
42079002655,1847,1539,1358,80,57,7,39,0,181
42079001245,1982,1763,1634,45,44,22,25,1,129
42079001625,1887,1533,1340,78,89,25,3,1,193
42079000484,2302,1720,1521,57,33,25,73,1,199
42079000482,2401,1905,1732,61,19,8,76,0,173
42079001225,1520,1223,1148,21,19,4,27,0,75
42079000148,1822,1520,1371,44,20,27,55,0,149
42079000750,1341,1010,886,39,63,13,8,2,124
42079003045,1828,1414,827,347,224,32,30,3,587
42079001515,1078,852,818,7,9,10,1,0,34
42079001420,1993,1595,1543,6,6,16,2,1,52
4200300C810,656,522,408,13,85,8,14,0,114
4200300C720,620,473,218,17,217,9,9,0,255
4200300C790,731,624,488,12,103,12,12,1,136
42003009010,283,197,6,4,184,6,2,0,191
42003003225,1474,1097,890,24,15,5,140,0,207
42003003233,1619,1161,925,32,10,6,180,1,236
42003003238,1938,1538,1269,48,34,18,163,0,269
42003000310,1505,1140,1053,25,24,4,25,3,87
4200300A580,567,505,388,35,64,10,13,1,117
4200300A840,102,80,45,6,19,2,5,0,35
4200300E210,599,416,61,14,344,0,5,4,355
42003008030,480,356,31,8,306,5,10,1,325
42003005310,1025,862,805,8,33,6,5,2,57
42003009710,1441,1186,906,49,60,9,155,2,280
42003003051,1426,1128,1063,14,19,18,16,0,65
42061000450,784,627,608,4,6,5,1,1,19
42061000220,1827,1682,1421,68,69,7,112,3,261
42061000480,4618,4374,2249,309,1761,22,23,0,2125
42061000140,495,390,352,24,1,4,3,0,38
42061000360,1012,820,788,5,8,5,4,0,32
42061000380,1077,889,864,1,1,19,0,0,25
42061000560,1871,1452,1403,15,15,12,1,0,49
42003005721,1431,1191,885,10,263,10,14,0,306
42003006715,455,416,359,9,32,5,10,0,57
42003003870,486,369,267,11,82,14,2,0,102
42003005430,507,400,28,11,358,7,0,0,372
42003005420,417,314,17,4,291,12,2,0,297
4200300A720,514,389,40,24,317,7,6,0,349
4200300D280,1214,970,753,12,177,20,14,1,217
42003000624,1712,1368,1250,13,21,16,61,0,118
42003000486,1408,1159,1081,16,15,13,32,0,78
4200300G170,812,581,519,12,4,5,43,0,62
42003009630,688,576,477,15,40,2,36,2,99
4200300F800,804,697,532,24,123,11,15,0,165
42003000930,1589,1384,1163,26,95,25,71,2,221
42003002770,868,643,477,16,104,22,21,0,166
42003005812,1924,1496,1321,29,32,23,84,0,175
42003003010,1230,1005,954,9,13,16,8,0,51
42003003060,553,418,381,11,6,3,10,1,37
4200300A270,580,509,378,14,103,12,8,1,131
4200300F241,1080,890,824,13,8,13,22,0,66
42057000080,1065,846,808,4,1,24,0,3,38
42061000020,434,352,344,1,1,3,1,0,8
42073000160,1339,1124,1064,16,10,22,5,0,60
42073000170,1369,1075,1035,16,13,6,2,0,40
42073000940,1100,894,785,7,67,16,2,1,109
42073000665,1136,847,622,19,181,16,4,2,225
42073000625,1619,1302,1143,20,88,31,4,4,159
42073000990,711,583,552,4,7,13,3,0,31
42029000371,2778,2282,2093,41,40,9,57,0,189
42029001715,2200,1660,1455,51,60,3,60,1,205
42029001705,2191,1727,1223,121,169,22,182,1,504
42029001540,1800,1529,1169,178,171,16,26,0,360
42029001520,1838,1561,1085,250,203,14,30,0,476
42029001510,941,724,308,142,255,12,21,2,416
42029001650,2625,2182,1815,117,120,21,96,0,367
42029000860,781,704,644,9,11,5,24,1,60
42029001316,6788,4567,2410,118,104,17,1899,9,2157
42003004510,1061,765,688,19,15,1,42,0,77
4200300C980,841,689,466,18,178,14,13,1,223
4200300F270,707,555,545,1,5,1,3,0,10
42073000840,797,627,583,7,8,9,10,0,44
42073000690,2092,1838,1679,30,87,8,22,4,159
42053000100,668,538,524,2,0,4,0,0,14
42073001010,1593,1325,1230,16,10,9,12,1,95
42073000760,1189,979,912,4,4,17,15,0,67
42073000820,1492,1208,1120,22,12,14,2,0,88
42073000850,897,730,699,0,0,12,2,0,31
42073000150,1224,982,946,4,5,14,0,0,36
42073001000,876,731,657,16,3,12,9,4,74
42079002300,2726,2242,2149,5,10,47,12,0,93
42079002755,3312,2345,1108,542,706,34,40,10,1237
42079002745,3190,3068,2351,240,360,23,106,4,717
42079001235,781,635,580,20,24,2,7,0,55
42079000310,2459,1939,1798,48,32,21,36,1,141
42079000442,2533,2002,1838,43,69,16,19,3,164
42079001750,1480,1215,1113,26,20,45,5,1,102
42079002445,1954,1619,1549,25,11,10,16,1,70
42079000495,1580,1314,1185,46,24,25,25,6,129
42079001005,3341,2516,1014,1415,167,25,22,6,1502
42003005191,878,677,576,11,16,8,60,0,101
4200300G041,904,696,400,16,256,26,8,0,296
42031000180,477,348,341,1,1,2,0,0,7
42031000250,1157,935,909,7,4,8,6,1,26
42065000130,319,256,244,0,0,5,0,0,12
42065000375,1731,1441,1355,23,11,26,8,2,86
42065000355,2375,1943,1829,22,14,40,12,0,114
42065000395,1663,1314,1216,26,23,26,8,4,98
42065000275,1248,996,956,4,4,14,5,1,40
42031000470,537,445,414,3,7,9,1,1,31
42065000590,844,677,654,2,1,13,2,0,23
42101006103,1305,968,48,194,474,7,283,3,920
42131000240,1287,1053,989,12,16,20,10,2,64
42029000570,1259,973,826,74,52,3,5,4,147
42079002478,2387,1762,614,1070,127,26,14,4,1148
42079002498,2776,2094,982,1047,100,34,11,6,1112
42079002325,2042,1625,1466,96,24,25,18,1,159
42079002315,1985,1668,1575,23,13,33,13,1,93
42079000300,1413,1183,1095,36,25,8,12,1,88
42079000555,1983,1714,1592,58,32,21,10,0,122
42079002620,1166,910,843,47,11,4,10,3,67
42079001200,4631,4185,2699,279,1134,23,38,3,1486
42079002122,1717,1399,1300,48,31,24,4,1,99
42079000229,1631,1293,1237,16,11,2,28,2,56
42079000227,1692,1310,1206,27,6,20,51,0,104
42079000225,1829,1496,1426,19,7,11,23,3,70
42079002425,2097,1793,1686,41,20,14,21,2,107
42079002815,2899,2070,942,639,465,30,63,4,1128
42079002390,1001,789,726,22,26,3,10,1,63
42079002935,1721,1371,898,222,179,15,70,2,473
42031000500,1865,1377,1341,3,4,19,1,0,36
42065000020,465,392,378,1,0,3,4,0,14
42065000035,2010,1618,1556,5,1,30,4,2,62
42065000620,1892,1514,1451,15,5,20,8,0,63
42075000340,3860,3054,2479,317,146,33,102,3,575
42075000130,1280,910,561,281,70,10,13,0,349
42075000240,2117,1567,596,849,167,31,26,1,971
42075000170,2171,1759,1253,374,101,37,29,6,506
42075000160,3041,2392,1443,764,184,43,21,8,949
42075000062,2850,2357,2215,67,28,14,31,1,142
42075000064,1754,1576,1505,18,18,5,16,0,71
42075000070,2658,2119,1959,67,32,28,19,4,160
42075000370,3820,2976,2587,237,54,23,76,8,389
42075000310,1310,998,912,55,16,7,16,3,86
42075000260,2239,1616,888,630,96,26,30,0,728
42075000090,3054,2175,2096,26,21,12,11,0,79
42075000190,1262,986,511,396,92,12,2,2,475
42079000352,2827,2096,1516,217,330,33,14,0,580
42079000366,2102,1660,1324,87,185,28,30,1,336
42079001452,1150,977,916,14,23,10,10,2,61
42079000910,4378,3159,830,2243,244,34,30,16,2329
42009000140,932,757,731,3,4,15,1,2,26
42113000060,451,374,354,3,5,8,3,0,20
42079001786,2496,2049,1902,46,59,28,5,0,147
42061000120,1183,939,907,9,2,6,1,1,32
42061000230,1578,1307,1239,10,19,16,20,0,68
42009000030,1333,1147,1079,16,18,17,13,1,68
42009000010,2972,2446,2261,63,34,47,31,1,185
42009000340,2083,1483,1441,6,9,17,8,1,42
42009000270,2031,1663,1626,20,4,7,0,0,37
42009000390,3082,2528,2428,15,22,48,9,0,100
42009000190,1525,1230,1182,7,3,19,4,0,48
42009000065,1441,1154,1130,6,4,14,0,2,24
42029000630,1853,1383,777,477,105,20,22,0,606
42061000370,449,336,313,4,6,12,0,1,23
42061000180,557,462,424,7,15,8,2,1,38
42061000460,110,90,78,1,8,3,0,0,12
42009000210,1382,1122,1094,11,3,9,0,2,28
42117000060,610,494,466,5,4,18,1,0,28
42117000350,500,384,361,7,3,11,0,1,23
42117000360,1466,1168,1121,11,6,31,3,0,47
42029001300,2560,1922,1645,150,74,31,13,3,277
42029000090,3016,1962,361,442,1179,61,17,0,1601
42029000320,2426,1859,1739,38,27,8,33,1,120
42061000050,367,295,292,0,0,3,0,0,3
42077001210,3929,3074,2486,172,138,23,265,0,588
42105000100,460,363,349,1,0,6,0,0,14
42105000170,286,255,252,0,1,0,0,0,3
42029000250,3246,2415,1927,118,243,27,100,3,488
42029001250,2341,1770,1304,57,126,8,268,0,466
42029001700,819,679,585,61,8,12,8,0,94
42029000740,4817,3491,1865,1368,134,68,91,10,1626
42029000210,4497,3183,2718,102,67,26,245,0,465
42057000110,747,589,562,1,3,12,5,0,27
42041000702,1539,1344,1246,9,18,14,47,1,98
42041000714,4478,3091,1990,86,110,25,869,5,1101
42041000706,2395,1844,1439,33,26,7,328,2,405
42041000704,1873,1402,1146,20,33,6,185,4,256
42041000712,1946,1488,896,69,84,12,424,2,592
42041000630,2546,1883,1780,26,9,36,12,0,103
42029001060,2140,1655,1459,21,42,6,112,2,196
42029000715,2585,1884,1519,236,76,38,10,1,365
42029001720,2764,2133,1747,268,55,46,11,4,386
42029000670,1914,1473,993,354,74,31,29,0,480
42029001500,3023,2640,2259,141,129,9,78,0,381
42029001740,2436,1792,1576,63,79,27,8,4,216
42009000230,1637,1368,1322,3,5,26,3,0,46
42009000020,2133,1823,1725,18,14,31,21,1,98
42009000400,1658,1310,1259,7,5,22,4,0,51
42041000400,1757,1397,1338,16,10,16,5,0,59
42041000807,3518,3365,2433,235,249,39,379,1,932
42041000485,3013,2486,2127,95,131,35,85,9,359
42029001290,4421,3392,2197,134,101,21,925,5,1195
42029001460,3858,2605,2090,84,123,17,277,4,515
42029000100,1875,1373,260,340,741,36,31,2,1113
42029000080,4180,2844,1048,584,1179,65,59,4,1796
42029000510,1218,896,753,8,33,3,97,0,143
42113000130,407,361,347,3,4,6,1,1,14
42079000240,1648,1341,1270,13,11,14,28,0,71
42079001525,1429,1126,1072,5,9,7,16,0,54
42061000240,859,693,665,6,2,6,2,0,28
42101006318,879,702,473,44,30,11,146,0,229
42101004113,1017,734,367,152,214,11,12,0,367
42101004214,1598,1158,69,454,500,9,154,5,1089
42101000849,1154,1069,818,64,77,8,112,1,251
42101000853,1310,1175,740,71,131,4,235,1,435
42101000837,1224,1143,740,65,161,32,154,3,403
42101003010,845,697,462,35,138,6,50,0,235
42077000220,2058,1469,286,946,264,39,37,0,1183
42077001410,2366,1902,1377,298,179,28,50,3,525
42077000350,1740,1304,432,702,201,36,23,2,872
