GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
42031000440,1348,871,436,41
42031000350,1756,1470,263,23
42101002806,1786,26,1748,12
42101003629,2113,320,1739,54
42101003946,3605,851,2694,60
42101003945,3658,905,2688,65
42101004818,1808,229,1552,27
42101006622,3958,1814,2071,73
42101003428,2500,118,2373,9
42101003414,3196,139,2990,67
42101003412,3232,85,3120,27
42101001517,3184,382,2735,67
42101001515,2449,211,2197,41
42101002107,3225,638,2474,113
42101001502,3780,494,3191,95
42101000606,1791,24,1754,13
42011000090,5098,3206,1757,135
42011000080,8549,5103,3207,239
42011001550,7731,3944,3619,168
42011000770,6026,2378,3442,206
42101002144,3424,1596,1763,65
42101006217,2023,361,1636,26
42101001901,1482,109,1362,11
42073000255,3878,2725,1062,91
42079000975,3970,1976,1916,78
42101004308,1841,81,1750,10
42101001324,1336,29,1301,6
42101000829,4926,764,4127,35
42101003417,2702,134,2538,30
42101004012,1710,58,1640,12
42101006415,2349,756,1558,35
42101005620,1416,451,944,21
42101005621,1872,726,1119,27
42101005622,1970,1040,913,17
42101005626,2190,887,1270,33
42101004702,1705,70,1593,42
42101004919,2630,49,2563,18
42101000201,3902,845,2997,60
42101005821,3188,1786,1350,52
42101004512,929,381,517,31
42079000666,3748,1925,1715,108
42079000750,3136,1787,1269,80
42079000725,4937,2447,2343,147
42079000596,6883,4152,2515,216
42079002065,5271,2333,2788,150
42079000825,3943,2616,1263,64
42079000845,3842,2581,1160,101
42041000350,14480,7925,6124,431
42041000770,3884,2800,995,89
42073000880,4674,3413,1129,132
42073000485,3095,1294,1692,109
42073000080,2643,1403,1152,88
42079002655,5210,2172,2899,139
42079001245,6297,3053,3115,129
42079001625,4677,2119,2420,138
42079001645,3833,1811,1896,126
42079000484,6651,3484,3044,123
42079000482,7148,3795,3192,161
42079001225,4580,2276,2204,100
42079000148,4646,3009,1579,58
42079003045,3417,1228,2097,92
42079001515,2858,1778,1012,68
4200300C810,2089,724,1289,76
4200300C720,2123,269,1798,56
4200300C750,2275,448,1747,80
4200300C790,2633,966,1603,64
4200300C740,2720,334,2320,66
42003009010,792,26,750,16
42003003225,4974,2855,2020,99
42003003233,5252,2585,2585,82
42003003238,5075,2551,2427,97
42003000310,5246,2619,2489,138
4200300A580,1460,408,984,68
4200300A840,261,87,164,10
4200300A480,630,213,381,36
4200300E210,1323,131,1168,24
42003008030,1396,62,1320,14
42003005310,4057,1609,2333,115
42003009710,5163,937,4135,91
42003009840,2295,438,1811,46
42003009690,3045,488,2483,74
42003003051,4180,2727,1341,112
42003003010,3829,2186,1529,114
42061000450,2058,1623,380,55
42061000220,4816,1602,2997,217
42061000140,1455,1074,336,45
42061000360,3362,2075,1162,125
42061000380,3805,3039,661,105
42061000560,6012,4626,1254,132
42003005721,3798,1436,2227,135
42003006715,1465,357,1052,56
42003006675,2797,466,2231,100
42003006685,3214,534,2548,132
42003003870,927,345,553,29
42003005430,1218,59,1147,12
4200300A720,1510,117,1368,25
4200300D280,3717,1196,2442,79
42003000624,6417,3306,2970,141
4200300G170,2867,1352,1465,50
42003009630,2621,590,1966,65
4200300F800,2880,475,2323,82
42003000930,4851,1826,2846,179
42003002770,1634,569,1006,59
42003005812,6204,3125,2894,185
4200300A270,1463,293,1099,71
4200300F241,3473,1630,1782,61
42057000080,3132,2661,419,52
42061000020,1471,1093,312,66
42073000160,3932,2573,1256,103
42073000170,3649,2220,1327,102
42073000940,3167,1469,1604,94
42073000665,1883,726,1114,43
42073000990,2387,1768,581,38
42029000371,10458,4274,5914,270
42029001715,8085,3552,4354,179
42029001705,6093,2484,3462,147
42029001670,5786,2567,3082,137
42029001540,3548,776,2611,161
42029001650,6977,2288,4470,219
42029000860,3558,751,2751,56
42029001316,17662,6474,10803,385
42003004510,3658,1135,2441,82
42003004520,3430,1342,2030,58
4200300C980,2582,633,1858,91
4200300F270,2569,1277,1236,56
42073000920,2576,1315,1192,69
42073000840,2367,1432,873,62
42073000690,4255,2152,1988,115
42053000100,2028,1343,624,61
42073001010,5002,3280,1593,129
42073000760,3995,2808,1093,94
42073000820,4183,2939,1133,111
42073000150,3281,2459,733,89
42079002300,8400,5991,2175,234
42079002755,3701,1223,2360,118
42079002745,2715,957,1678,80
42079001235,2114,989,1081,44
42079000310,7116,3509,3444,163
42079000442,6600,2950,3477,173
42079001750,3520,2485,915,120
42079002445,5874,2800,2921,153
42079002425,6365,3258,2917,190
42079000495,5183,2334,2693,156
42079001005,4535,2354,2083,98
42003005191,2820,1017,1737,66
4200300G041,1910,512,1336,62
4200300G011,2266,583,1614,69
42031000180,1171,955,187,29
42031000250,3115,2187,834,94
42065000130,951,671,222,58
42065000375,3889,2474,1260,155
42065000355,5617,3636,1791,190
42065000275,3360,2757,524,79
42031000470,1305,951,298,56
42065000590,2621,2114,438,69
42101006103,2440,210,2209,21
42131000240,3878,2432,1330,116
42029000570,3501,2093,1314,94
42079002478,3134,1430,1629,75
42079002325,5294,3361,1786,147
42079002315,4780,3336,1301,143
42079000300,3963,1753,2094,116
42079000555,4588,3142,1294,152
42079000565,3381,2349,946,86
42079001200,8887,5350,3376,161
42079000229,5069,2919,2054,96
42079000227,4765,2657,2019,89
42079000225,5108,2993,2019,96
42079002815,3892,1165,2579,148
42079002390,2464,1102,1282,80
42079002935,4306,1609,2589,108
42031000500,4571,3194,1248,129
42065000020,1532,1238,246,48
42065000035,5789,4531,1138,120
42065000620,5425,4152,1113,160
42075000340,9171,5565,3393,213
42075000130,2563,1276,1182,105
42075000240,3022,1199,1745,78
42075000170,5958,3220,2549,189
42075000160,4881,2237,2474,170
42075000062,11918,6820,4850,248
42075000064,5586,3175,2311,100
42075000070,8121,6323,1604,194
42075000370,10686,7300,3109,277
42075000310,2988,2091,792,105
42075000260,3555,1661,1771,123
42075000090,6911,5060,1685,166
42075000190,1749,740,949,60
42079002122,4666,2691,1844,131
42079000352,4841,2068,2648,125
42079000910,3991,1521,2392,78
42079001420,5480,3769,1575,136
42009000140,2814,2206,535,73
42113000060,1583,900,623,60
42079001786,6653,3365,3112,176
42061000120,3443,2887,502,54
42061000230,5538,2787,2623,128
42009000030,4243,2856,1300,87
42009000040,4771,3301,1335,135
42009000010,8641,6758,1719,164
42009000340,5727,4935,693,99
42009000270,6686,5565,1036,85
42009000390,8994,7375,1457,162
42009000190,4505,3439,950,116
42009000065,3388,2498,816,74
42029000630,4317,1338,2863,116
