GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
45047000047,1243,948,385,21,515,19,8,0,563
45035000089,4253,2998,2059,322,462,98,55,12,939
45035000045,2026,1605,1150,32,353,36,27,3,455
45045000339,4589,3436,1336,841,1179,120,27,6,2100
45045000277,6409,5194,3381,483,852,76,374,14,1813
45045000224,7307,6205,4259,440,1084,130,283,16,1946
45045000214,2879,2096,289,45,1723,31,22,0,1807
45045000281,2930,2348,1519,227,471,68,69,2,829
45045000270,5479,4092,2159,930,864,157,54,6,1933
45051000127,1707,1379,1042,74,196,44,17,1,337
45051000214,1421,1141,482,41,583,23,18,7,659
45051000128,4339,3420,2250,108,990,60,29,3,1170
45051000183,2972,2545,1875,261,282,44,68,8,670
45051000182,2330,2040,1813,101,64,24,28,3,227
45051000112,2619,2000,1668,121,135,42,19,4,332
45051000133,3161,2486,1895,263,191,91,46,4,591
45051000230,2555,2091,1761,154,90,41,31,4,330
45013000180,1651,1307,304,51,935,7,7,1,1003
45013000185,1192,1122,1063,11,21,7,17,3,59
45013000208,1300,1246,1154,22,28,7,26,0,92
45013000131,2121,1671,1139,90,394,15,37,3,532
45013000140,1447,1168,810,41,282,9,23,1,358
45013000113,8096,6448,4035,1087,1081,90,209,26,2413
45013000181,1663,1309,410,71,818,14,8,3,899
45013000204,3809,2745,1034,1130,514,86,21,9,1711
45013000151,2070,1639,852,121,584,38,53,6,787
45013000150,1960,1585,1076,111,333,43,44,4,509
45013000225,1196,1104,980,63,25,19,15,2,124
45013000316,2053,1750,1614,54,44,22,12,0,136
45013000311,2308,1832,1530,115,101,26,73,0,302
45013000318,1906,1438,1074,153,144,24,34,0,364
45013000317,2483,2027,1721,114,114,18,59,1,306
45013000300,2568,2333,1987,157,137,16,35,0,346
45013000305,2380,1794,1151,457,143,53,22,1,643
45013000313,2881,2209,1793,161,137,31,75,7,416
45013000364,1463,1460,1391,25,25,11,5,0,69
45013000365,1345,1330,1284,19,15,5,8,1,46
45013000135,1738,1371,1164,65,105,19,28,0,207
45075000154,1310,1084,545,23,492,18,10,0,539
45075000132,753,601,452,4,141,8,1,0,149
45075000120,895,718,251,27,432,11,6,0,467
45075000118,1169,970,381,19,499,20,64,3,589
45075000110,1018,834,263,4,510,8,51,0,571
45075000145,1844,1629,1087,23,424,36,51,3,542
45031000003,926,756,464,20,261,12,3,1,292
45031000040,2768,2085,1227,26,793,31,6,4,858
45051000217,1795,1617,1443,74,55,29,14,0,174
45051000202,2633,2071,1386,450,128,70,47,8,685
45051000199,3175,2535,1999,168,201,68,86,16,536
45051000201,5795,4524,3845,255,229,110,88,7,679
45051000150,940,791,677,39,53,16,7,1,114
45051000211,2168,1780,1386,98,249,42,15,0,394
45051000192,4769,4349,2781,292,1108,72,84,5,1568
45051000213,1334,1042,556,31,410,27,21,1,486
45051000114,1554,1431,1334,26,49,12,4,1,97
45051000179,2720,2482,2239,81,72,38,29,8,243
45051000186,1047,790,634,59,78,18,2,1,156
45051000207,3405,2983,2670,93,77,54,94,6,313
45051000205,1068,959,903,14,14,23,5,2,56
45051000210,2808,2298,2017,77,112,67,27,4,281
45051000124,3552,3151,2855,58,103,42,90,4,296
45047000011,1824,1418,921,85,389,19,9,2,497
45013000103,1932,1548,1284,46,155,27,28,5,264
45013000115,2785,2152,1613,112,294,36,97,11,539
45013000101,1606,1234,532,82,592,9,16,3,702
